t,omega,F,S,C,tau_R,IC,kappa
0.0,0.7503952025181339,0.95,2.843102394771768,33.68582748936621,inf,1.0,4.9999999446126455e-11
0.005,1.4507917130942705,0.95,2.8865118604026008,33.68582748936621,inf,1.0,9.999999889225291e-11
0.01,2.828109773137963,0.95,2.9287484350374458,39.24636815219165,inf,1.0,1.4999999833837936e-10
0.015,4.133015749675254,0.95,2.969468717893284,96.81969454453669,inf,1.0,1.9999999778450582e-10
0.02,5.39294027452858,0.95,3.0084557342028155,20.5654142428785,inf,1.0,2.499999972306323e-10
0.025,6.739598038501376,0.95,3.0461333462477356,1.1032904070293563,inf,1.0,2.999999966767587e-10
0.030000000000000002,8.053458789950751,0.95,3.0824186638234736,61.22474998882236,inf,1.0,3.499999961228852e-10
0.035,8.50980453872182,0.95,3.1175466597493733,54.21512407999819,inf,1.0,3.9999999556901164e-10
0.04,9.201725769909341,0.95,3.1513662897745474,14.745542647371504,inf,1.0,4.499999950151381e-10
0.045,9.680587293504322,0.95,3.1840986625266128,75.53656203335123,inf,1.0,4.999999944612646e-10
0.049999999999999996,10.170789100863544,0.95,3.2159928264279274,28.58881226143972,inf,1.0,5.49999993907391e-10
0.05499999999999999,9.438435903372753,0.95,3.2469322316089357,88.88338104269901,inf,1.0,5.999999933535174e-10
0.05999999999999999,9.535176716649524,0.95,3.27693000431147,182.56393263394355,inf,1.0,6.499999927996438e-10
0.06499999999999999,9.368701421988305,0.95,3.3060973592404252,151.8689613725194,inf,1.0,6.999999922457703e-10
0.06999999999999999,9.854114209869742,0.95,3.3344887355103956,36.30484993576309,inf,1.0,7.499999916918967e-10
0.075,9.091960567891938,0.95,3.3622678441629255,120.65888409683878,inf,1.0,7.999999911380231e-10
0.08,9.121873907088629,0.95,3.389322049632421,198.88835962271642,inf,1.0,8.499999905841495e-10
0.085,8.920289823609867,0.95,3.415790809819381,33.70411451439498,inf,1.0,8.999999900302758e-10
0.09000000000000001,8.581334661112386,0.95,3.4414952544114046,126.84470944555703,inf,1.0,9.499999894764023e-10
0.09500000000000001,7.6806214096936065,0.95,3.4666461176058325,0.2517823239884574,inf,1.0,9.999999889225286e-10
0.10000000000000002,7.64429465715363,0.95,3.4912100677474704,30.705462966194336,inf,1.0,1.0499999883686551e-09
0.10500000000000002,7.842161697291847,0.95,3.515215257381681,5.8787338132546,inf,1.0,1.0999999878147814e-09
0.11000000000000003,7.31363210938512,0.95,3.53858468913968,34.08943422103121,inf,1.0,1.1499999872609077e-09
0.11500000000000003,7.256551196661318,0.95,3.561405344108227,85.25334563716575,inf,1.0,1.1999999867070345e-09
0.12000000000000004,6.841197274539295,0.95,3.5837569165049885,150.6030052867028,inf,1.0,1.249999986153161e-09
0.12500000000000003,6.595732839298973,0.95,3.6056874857160657,166.83842415125935,inf,1.0,1.2999999855992875e-09
0.13000000000000003,6.440831730167971,0.95,3.625149118234767,59.985686977347044,inf,1.0,1.349999985045414e-09
0.13500000000000004,6.402571436333213,0.95,3.641856337829063,68.49081734425745,inf,1.0,1.3999999844915405e-09
0.14000000000000004,6.033885678153785,0.95,3.655847341122409,58.25441212293371,inf,1.0,1.449999983937667e-09
0.14500000000000005,6.074415392901824,0.95,3.6640199992420026,41.602011925174885,inf,1.0,1.4999999833837935e-09
0.15000000000000005,6.105105072759738,0.95,3.671511190438224,33.338585087946775,inf,1.0,1.54999998282992e-09
0.15500000000000005,5.879923333961514,0.95,3.679651229519865,66.58530982497807,inf,1.0,1.5999999822760466e-09
0.16000000000000006,5.681103361168125,0.95,3.685124454649718,32.554489902294264,inf,1.0,1.649999981722173e-09
0.16500000000000006,5.5017836280186305,0.95,3.688295234248178,61.25087664402309,inf,1.0,1.6999999811682996e-09
0.17000000000000007,5.451603275565597,0.95,3.6927292224696915,52.05779610508293,inf,1.0,1.7499999806144261e-09
0.17500000000000007,5.206980676023676,0.95,3.693966576506658,18.65160927382027,inf,1.0,1.7999999800605528e-09
0.18000000000000008,5.0410006499809334,0.95,3.6968815187128454,20.24868794313134,inf,1.0,1.8499999795066793e-09
0.18500000000000008,4.898883444153368,0.95,3.69558216647268,4.121596552280367,inf,1.0,1.899999978952806e-09
0.19000000000000009,4.7713512014865245,0.95,3.7032391609003623,61.288772279941284,inf,1.0,1.9499999783989324e-09
0.1950000000000001,4.504467355430428,0.95,3.704742135725566,63.05615692573628,inf,1.0,1.999999977845059e-09
0.2000000000000001,4.49836763501521,0.95,3.7047978155888406,56.714506514092875,inf,1.0,2.0499999772911854e-09
0.2050000000000001,4.326643311449381,0.95,3.699052132437986,112.99386422131195,inf,1.0,2.099999976737312e-09
0.2100000000000001,4.338777680116799,0.95,3.7019448702676683,97.27557216023686,inf,1.0,2.1499999761834384e-09
0.2150000000000001,4.226978949889597,0.95,3.706875879923703,32.24594864673831,inf,1.0,2.199999975629565e-09
0.2200000000000001,4.349898025342771,0.95,3.706643553902994,1.503167366107645,inf,1.0,2.2499999750756914e-09
0.22500000000000012,4.203335254094371,0.95,3.7062587789851245,73.43496309105446,inf,1.0,2.299999974521818e-09
0.23000000000000012,4.171657602164647,0.95,3.70722755833337,34.64318550683579,inf,1.0,2.3499999739679445e-09
0.23500000000000013,4.04270853368903,0.95,3.7080751798597023,40.7154844687842,inf,1.0,2.399999973414071e-09
0.24000000000000013,3.8366876321943177,0.95,3.7074324245775405,26.306529853334244,inf,1.0,2.449999972860197e-09
0.24500000000000013,3.52624363954928,0.95,3.7106555402802,54.057441063280024,inf,1.0,2.499999972306323e-09
0.2500000000000001,3.602100394477361,0.95,3.7074651267908565,7.921133476520851,inf,1.0,2.5499999717524497e-09
0.2550000000000001,3.451734348179256,0.95,3.7112355628615012,210.17418393693825,inf,1.0,2.599999971198576e-09
0.2600000000000001,3.524545419488767,0.95,3.7129676313217583,195.4262487954046,inf,1.0,2.6499999706447023e-09
0.2650000000000001,3.5723288382828233,0.95,3.7119331434509015,121.01978162545333,inf,1.0,2.6999999700908284e-09
0.27000000000000013,3.615540718046679,0.95,3.7132804220159747,74.80415071913048,inf,1.0,2.7499999695369545e-09
0.27500000000000013,3.364033895624967,0.95,3.712953901267085,6.470235905979537,inf,1.0,2.799999968983081e-09
0.28000000000000014,3.3736294785560617,0.95,3.713965514971415,17.5698706537956,inf,1.0,2.849999968429207e-09
0.28500000000000014,3.1016978005827145,0.95,3.712135574415449,27.406633200565704,inf,1.0,2.8999999678753336e-09
0.29000000000000015,3.0469831243896994,0.95,3.711434798861937,78.00408393747752,inf,1.0,2.9499999673214597e-09
0.29500000000000015,3.1583990102156,0.95,3.7133066168590467,76.7066975127347,inf,1.0,2.999999966767586e-09
0.30000000000000016,3.0274980285329356,0.95,3.7132123535053,133.15069405124194,inf,1.0,3.0499999662137124e-09
0.30500000000000016,2.9113127495573377,0.95,3.71218427883503,167.30989603903276,inf,1.0,3.0999999656598385e-09
0.31000000000000016,3.050265522552076,0.95,3.7118097640247707,20.898495413313135,inf,1.0,3.149999965105965e-09
0.31500000000000017,3.022258838359928,0.95,3.7115218336875837,117.74355795491758,inf,1.0,3.199999964552091e-09
0.3200000000000002,2.6970138151904077,0.95,3.7138119805845577,49.842946684993656,inf,1.0,3.249999963998217e-09
0.3250000000000002,2.6623496626844556,0.95,3.713671963082229,102.54179263990962,inf,1.0,3.2999999634443437e-09
0.3300000000000002,2.7271976396092423,0.95,3.7160068782136224,55.640469563559726,inf,1.0,3.3499999628904698e-09
0.3350000000000002,2.7056696335376884,0.95,3.7137104311208655,60.898182466992914,inf,1.0,3.3999999623365963e-09
0.3400000000000002,2.6396203615908487,0.95,3.7152378719439882,53.5219504518792,inf,1.0,3.4499999617827224e-09
0.3450000000000002,2.7154954486861893,0.95,3.715550754875554,92.59118620978278,inf,1.0,3.4999999612288485e-09
0.3500000000000002,2.7485018023862207,0.95,3.7159709100342586,13.81306755913183,inf,1.0,3.549999960674975e-09
0.3550000000000002,2.5910864427251923,0.95,3.713119014672653,22.98678922203577,inf,1.0,3.599999960121101e-09
0.3600000000000002,2.4897077139545942,0.95,3.7113145452859766,105.99424857669408,inf,1.0,3.6499999595672276e-09
0.3650000000000002,2.5544541218466943,0.95,3.7111020017097123,104.5686660244924,inf,1.0,3.6999999590133537e-09
0.3700000000000002,2.4120038433704494,0.95,3.7119007387286183,52.643406055630905,inf,1.0,3.74999995845948e-09
0.3750000000000002,2.308484701870821,0.95,3.7151987303230594,177.86695097817528,inf,1.0,3.799999957905606e-09
0.3800000000000002,2.3497853930688706,0.95,3.7186765030473916,58.16480169367155,inf,1.0,3.849999957351733e-09
0.38500000000000023,2.2980000263899036,0.95,3.713301440002678,23.82519592860004,inf,1.0,3.899999956797859e-09
