t,omega,F,S,C,tau_R,IC,kappa
0.58,5.448566024778521,0.7315843850851493,3.7395772885326886,271.9134432321593,0.17,1.0,-0.18420680163952372
0.59,5.527619937523664,0.7318612308089458,3.738900299632687,335.95095462777726,0.5700000000000001,1.0,-0.1842068015395237
0.6,4.802678039134575,0.7324237469585876,3.7394252411512903,167.15012858376892,0.54,1.0,-0.1842068014395237
0.61,3.4009240854960234,0.7336718374970532,3.740833868685366,73.35990712218066,0.55,1.0,-0.1842068013395237
0.62,3.960272037649352,0.7339195171861583,3.7405190750146877,10.832523325016545,0.54,1.0,-0.18420680123952368
0.63,1.470025994940373,0.7334414902170989,3.741965053901243,55.40474360884353,0.53,1.0,-0.18420680113952367
0.64,1.8186440626000078,0.733364572682083,3.741765827595501,74.87995502584516,0.52,1.0,-0.18420680103952367
0.65,0.7183285116295435,0.7335124435361888,3.7437093942824364,15.656631228829292,0.51,1.0,-0.18420680093952366
0.66,0.8880097750474689,0.7326212480460677,3.745125718732153,77.32942364640543,0.51,1.0,-0.18420680083952365
0.67,-0.7303320477649937,0.7323404600248791,3.7450486433385533,22.227733747056412,0.49,1.0,-0.18420680073952364
0.68,-1.3025476108091136,0.7323042925520604,3.7492702529201565,60.96757128727687,0.48,1.0,-0.18420680063952363
0.6900000000000001,-1.0641581080207438,0.7325339244393257,3.753361525494167,186.19606971149244,0.48,1.0,-0.18420680053952362
0.7000000000000001,-2.0601320740009506,0.7311978526382474,3.754033400039944,64.36362369501103,0.46,1.0,-0.18420680043952362
0.71,-2.2552608024351395,0.732070112333731,3.7597640211184897,151.48783895202487,0.43,1.0,-0.1842068003395236
0.72,-2.9939142931145986,0.7325251738630161,3.765698478174177,140.92873764329877,0.44,1.0,-0.1842068002395236
0.73,-3.7781939360151395,0.7325430187799394,3.7710549556785895,14.410888569793725,0.41000000000000003,1.0,-0.1842068001395236
0.74,-2.4592801504383206,0.7323524916926885,3.7751105338522226,30.030314973441392,0.4,1.0,-0.18420680003952358
0.75,-2.734858532320329,0.7325356767081839,3.8277360056738408,47.74293545795281,0.37,1.0,-0.18420679993952357
0.76,-2.866653903576228,0.7325528858773063,3.8427735626600814,36.46584503364852,0.36,1.0,-0.18420679983952357
0.77,-3.3762186666559817,0.7324699023787062,3.843035583620047,89.69106486081162,0.35000000000000003,1.0,-0.18420679973952356
0.78,-2.2078361562439195,0.732489806933001,3.838588653321117,137.78292291618763,0.33,1.0,-0.18420679963952355
0.79,-2.1993320789309747,0.7325631010936382,3.83847568278337,145.33315129533563,0.32,1.0,-0.18420679953952354
0.8,-2.1885538993928906,0.7325651864504652,3.8403157143804996,146.1462898420445,0.31,1.0,-0.18420679943952353
0.81,-2.63755943903261,0.7326653659713549,3.838545030774356,120.69662102611191,0.3,1.0,-0.18420679933952352
0.8200000000000001,-1.7141599257920017,0.732847215547698,3.8335157920732046,41.04258525196484,0.29,1.0,-0.18420679923952352
0.8300000000000001,-1.029623415173132,0.7326597947170317,3.831570138344642,2.8522901855237355,0.28,1.0,-0.1842067991395235
0.84,-1.272360471022576,0.7326115464315455,3.8302030357573353,23.467331736009967,0.26,1.0,-0.1842067990395235
0.85,-1.0231379264563367,0.7326289688641805,3.8300064169250905,105.541492601655,0.25,1.0,-0.1842067989395235
0.86,-0.9290533118048634,0.732823607205476,3.8299661523898294,203.62081531821664,0.25,1.0,-0.18420679883952348
0.87,-0.7492418502189059,0.7327168813518783,3.8312626753510317,171.6577620939902,0.23,1.0,-0.18420679873952348
0.88,0.5950506282095007,0.7326999083457563,3.8314979024064866,123.63168001749021,0.23,1.0,-0.18420679863952347
0.89,0.525811743505701,0.7333113812605074,3.832871662197377,43.99778505450192,0.21,1.0,-0.18420679853952346
0.9,-4.002847313538967,0.7332882750430783,3.8327370361523814,81.86284245535825,0.2,1.0,-0.18420679843952345
0.91,-1.581251367001771,0.7338067346224885,3.831605051184958,81.3672316948513,0.2,1.0,-0.18420679833952344
0.92,-2.919865050782301,0.7337715296479588,3.83119814401038,204.45996284108134,0.19,1.0,-0.18420679823952343
0.93,-3.491706738046571,0.7333965598160959,3.831459667799866,281.14675371428973,0.16,1.0,-0.18420679813952343
0.9400000000000001,-2.330100733082549,0.7333555276153998,3.831784517868405,91.85000907132375,0.16,1.0,-0.18420679803952342
0.9500000000000001,-4.410111153156051,0.7337637812068618,3.8321277437846706,51.65558169241884,0.52,1.0,-0.1842067979395234
0.96,-4.260609972651974,0.7342954276291577,3.832789678168253,137.03163082054814,0.54,1.0,-0.1842067978395234
0.97,-2.8707760769704387,0.7345793121781033,3.8337306518470164,124.2155839800966,0.5,1.0,-0.1842067977395234
0.98,-6.2904347380288765,0.7348922320763172,3.831413593872394,65.91491945678794,0.52,1.0,-0.18420679763952338
0.99,-6.821550436539378,0.7358164447964948,3.8306282346054443,95.2429144597928,0.51,1.0,-0.18420679753952338
1.0,-1.6075419259204056,0.7359319743650814,3.8304380511475027,11.461973950690702,0.54,1.0,-0.18420679743952337
1.01,-4.851015886538059,0.7356923230386743,3.830320486169503,68.96504415454561,0.56,1.0,-0.18420679733952336
1.02,-0.7386050543188123,0.73665092514721,3.8298865188522653,210.77935282458608,0.5700000000000001,1.0,-0.18420679723952335
1.03,-0.2580852367198316,0.7363392363048515,3.829822624143466,277.9837920483892,0.51,1.0,-0.18420679713952334
1.04,1.541530794603523,0.7369281534893444,3.8298281276776396,248.20134795423434,0.53,1.0,-0.18420679703952333
1.05,4.1448831127498575,0.7354964701155156,3.8297512560058586,117.28322899612576,0.46,1.0,-0.18420679693952333
1.06,7.17995608193098,0.7347718527541944,3.8298238245855196,27.18910864352247,0.45,1.0,-0.18420679683952332
1.07,4.374916996432017,0.7324607924359536,3.8298263700648483,13.887220626932825,0.44,1.0,-0.1842067967395233
1.08,8.772606971542562,0.7325252854137444,3.830127400361863,111.00436007213439,0.42,1.0,-0.1842067966395233
1.09,7.404716368688842,0.7327239877059954,3.830194325297163,51.956632203525544,0.38,1.0,-0.1842067965395233
1.1,7.066671869100744,0.7319686324209835,3.8303504942502173,87.15413441982491,0.27,1.0,-0.18420679643952328
1.11,8.148732405743928,0.7300603239338597,3.829906970630401,23.55280935865719,0.22,1.0,-0.18420679633952328
1.12,7.661852299131942,0.7297189918270035,3.8303821132027265,123.59501666204373,0.17,1.0,-0.18420679623952327
1.1300000000000001,7.510651652016035,0.7296413059273581,3.8314043048900075,85.81287714153366,0.16,1.0,-0.18420679613952326
1.1400000000000001,7.362185206085319,0.7295204096090134,3.8309154407186625,123.29956019054826,0.54,1.0,-0.18420679603952325
1.1500000000000001,4.6533365157922795,0.7301819114507317,3.83115875344496,219.57659901643473,0.16,1.0,-0.18420679593952324
1.16,3.119579888216742,0.7306102938980072,3.8310861214164422,90.8509149341587,0.56,1.0,-0.18420679583952324
1.17,3.3303229524508406,0.7312334723406595,3.831613544205361,167.75602094330273,0.58,1.0,-0.18420679573952323
1.18,1.9312796125931944,0.7311547768211548,3.8324453653636557,71.99995022742463,0.54,1.0,-0.18420679563952322
1.19,1.8376293503783336,0.731784103679554,3.8323025799105155,30.693885655887378,0.53,1.0,-0.1842067955395232
1.2,0.21631921529207832,0.7325297321808023,3.831775801653442,77.66839800962929,0.52,1.0,-0.1842067954395232
1.21,0.11715867151853254,0.7328667163966731,3.8334201956471925,0.08241432242036408,0.51,1.0,-0.1842067953395232
1.22,-0.7709701354007567,0.7329243324980017,3.8346471622504668,71.64051531244831,0.5,1.0,-0.18420679523952319
1.23,-0.732535029349829,0.7324945042226025,3.834939639477982,61.16310927396823,0.49,1.0,-0.18420679513952318
1.24,-1.7361728674284724,0.7327351951434784,3.836678913728041,254.24113115299525,0.52,1.0,-0.18420679503952317
1.25,-1.430756549749984,0.732888288507658,3.835699065544902,172.24905002532492,0.46,1.0,-0.18420679493952316
1.26,-2.3165540506786146,0.7324824443274867,3.836562098173861,79.31564190188112,0.46,1.0,-0.18420679483952315
1.27,-3.2672502471710656,0.7314405374027237,3.8379877496325063,63.54891231046249,0.42,1.0,-0.18420679473952314
1.28,-3.57018102867011,0.7313909991132657,3.83915603267696,114.71349460037119,0.41000000000000003,1.0,-0.18420679463952314
1.29,-2.4268347186447334,0.7317374192620462,3.8462996200674846,60.987557123501425,0.39,1.0,-0.18420679453952313
1.3,-2.97878488229397,0.732002054774459,3.8198702224818994,105.13884583087656,0.38,1.0,-0.18420679443952312
