t,omega,F,S,C,tau_R,IC,kappa,kappa_cum
2.14,0.0022569491728403612,0.6801882838382147,4.540896491326456,0.5153796297018015,1.000328505228078,0.902777159669582,-0.10227952271741567,-0.5197884372945278
2.15,0.0022569491728403612,0.6801882838382147,4.541398386174776,0.5404778758802822,1.000328505228078,0.902777159669582,-0.10227952271741567,-0.520811232521702
2.16,0.0022569491728403612,0.6801882838382147,4.541296926743098,0.463362308713027,1.000328505228078,0.902777159669582,-0.10227952271741567,-0.5218340277488762
2.17,0.0010072378497737455,0.8572734959228819,4.540135873480647,0.10185785860108171,1.000328505228078,0.979835229157718,-0.02037084476027803,-0.522037736196479
2.18,0.0010072378497737455,0.8572734959228819,4.541238168239749,0.229530122542223,1.000328505228078,0.979835229157718,-0.02037084476027803,-0.5222414446440817
2.19,0.0010072378497737455,0.8572734959228819,4.5412226996328,0.6074205682137561,1.000328505228078,0.979835229157718,-0.02037084476027803,-0.5224451530916846
2.2,0.0026737671319715384,0.6211248062725976,4.541254348916193,0.7428097953777545,1.000328505228078,0.8662805930737613,-0.14354640087837278,-0.5238806171004683
2.21,0.0026737671319715384,0.6211248062725976,4.541051064404276,0.6832848349027859,1.000328505228078,0.8662805930737613,-0.14354640087837278,-0.525316081109252
2.22,0.0026737671319715384,0.6211248062725976,4.540992100571683,0.4782801909842258,1.000328505228078,0.8662805930737613,-0.14354640087837278,-0.5267515451180357
2.23,0.0014591699046819784,0.793234319583421,4.540656710628418,0.38029109451760573,1.000328505228078,0.9581489369039431,-0.04275203616134007,-0.5271790654796491
2.24,0.0013074031318773827,0.8147398070135567,4.540657281091316,0.20898114825374764,1.000328505228078,0.9662609573130982,-0.034321328756202994,-0.5275222787672111
2.25,0.0008605711181748354,0.8780563029532488,4.540769625753777,0.06031978503642628,1.000328505228078,0.9852397511454508,-0.014870255099616017,-0.5276709813182073
2.2600000000000002,0.0008605711181748354,0.8780563029532488,4.540798015253285,0.1865098671651898,1.000328505228078,0.9852397511454508,-0.014870255099616017,-0.5278196838692035
2.27,0.0008605711181748354,0.8780563029532488,4.541001458262507,0.2787986842296162,1.000328505228078,0.9852397511454508,-0.014870255099616017,-0.5279683864201996
2.2800000000000002,0.0008822304061645303,0.8749871624753934,4.540954624904582,0.2602381096515118,1.000328505228078,0.9844932772239233,-0.01562819938844401,-0.5281246684140841
2.29,0.0009398805180458325,0.8668180900658118,4.541101660018118,0.5930113790226886,1.000328505228078,0.9824189609505002,-0.0177374109547616,-0.5283020425236317
2.3000000000000003,0.0009398805180458325,0.8668180900658118,4.541072008708074,0.527872598334715,1.000328505228078,0.9824189609505002,-0.0177374109547616,-0.5284794166331792
2.31,0.0009398805180458325,0.8668180900658118,4.541051388573748,0.06051208314405694,1.000328505228078,0.9824189609505002,-0.0177374109547616,-0.5286567907427269
2.32,0.0009398805180458325,0.8668180900658118,4.541148056844874,0.09275626609066966,1.000328505228078,0.9824189609505002,-0.0177374109547616,-0.5288341648522744
2.33,0.0009398805180458325,0.8668180900658118,4.541149111824155,0.5130004042956695,1.000328505228078,0.9824189609505002,-0.0177374109547616,-0.5290115389618221
2.34,0.002242902036160288,0.682178775668015,4.540705942457548,0.61430495080532,1.000328505228078,0.9039236947310743,-0.1010103195730013,-0.530021642157552
2.35,0.004937581203377173,0.3003403278448932,4.540345408574728,0.5764857336216312,1.000328505228078,0.612918284091165,-0.4895236405248029,-0.5349168785628
2.36,0.004937581203377173,0.3003403278448932,4.537440145124885,0.7584927433142165,1.000328505228078,0.612918284091165,-0.4895236405248029,-0.539812114968048
2.37,0.005779484934819279,0.18104181619225368,4.537144151279416,0.6452909621367048,1.000328505228078,0.5113543387742888,-0.6706924872697713,-0.5465190398407457
2.38,0.006214088343848179,0.11945812447075388,4.537168444040928,0.6570189050586895,1.000328505228078,0.46054072322894624,-0.7753539728469563,-0.5542725795692153
2.39,0.005779484934819279,0.18104181619225368,4.537799919522167,0.752512119784053,1.000328505228078,0.5113543387742888,-0.6706924872697713,-0.560979504441913
2.4,0.002814118551696776,0.6012368845824594,4.539636510960106,0.6957199033656057,1.000328505228078,0.852986104123018,-0.1590120104939824,-0.5625696245468528
2.41,0.002814118551696776,0.6012368845824594,4.539852567379379,0.05345848435155271,1.000328505228078,0.852986104123018,-0.1590120104939824,-0.5641597446517926
2.42,0.002814118551696776,0.6012368845824594,4.5398109165654414,0.17828548083117327,1.000328505228078,0.852986104123018,-0.1590120104939824,-0.5657498647567324
2.43,0.002814118551696776,0.6012368845824594,4.539243312124958,0.7078411586386627,1.000328505228078,0.852986104123018,-0.1590120104939824,-0.5673399848616723
2.44,0.002559499617329708,0.6373166152858042,4.541032551558666,0.7457198719625368,1.000328505228078,0.8767448731440558,-0.1315392261419187,-0.5686553771230914
2.45,0.0015813422335976268,0.7759223913184068,4.54104556550904,0.4871199450355001,1.000328505228078,0.9510289505204452,-0.05021076419753416,-0.5691574847650668
2.46,0.0038800167705106414,0.45019815375289096,4.540206614225036,0.12229697813662754,1.000328505228078,0.7391295491098987,-0.3022820566073018,-0.5721803053311398
2.47,0.0038800167705106414,0.45019815375289096,4.541140933548162,0.7444630444788306,1.000328505228078,0.7391295491098987,-0.3022820566073018,-0.5752031258972129
2.48,0.006838315266856743,0.031004611239651925,4.541142314849676,0.807754366171523,1.000328505228078,0.39103740311203894,-0.9389520378658173,-0.584592646275871
2.49,0.00824669299445957,0.0,4.540889553830282,0.2380348456878231,1.000328505228078,0.25524247842797687,-1.365541250664303,-0.5982480587825141
2.5,0.00824669299445957,0.0,4.543015724338127,0.8089505730130861,1.000328505228078,0.25524247842797687,-1.365541250664303,-0.611903471289157
2.5100000000000002,0.006838315266856743,0.031004611239651925,4.541726175601371,0.5079948832546803,1.000328505228078,0.39103740311203894,-0.9389520378658173,-0.6212929916678153
2.52,0.00824669299445957,0.0,4.541115778783085,0.7252322040183793,1.000328505228078,0.25524247842797687,-1.365541250664303,-0.6349484041744582
2.5300000000000002,0.006187779631429247,0.1231860925481727,4.541479105062047,0.6049703076871863,1.000328505228078,0.4635677990987145,-0.7688026067291243,-0.6426364302417494
2.54,0.006187779631429247,0.1231860925481727,4.541871747600733,0.8015638125279779,1.000328505228078,0.4635677990987145,-0.7688026067291243,-0.6503244563090407
2.5500000000000003,0.007399936291811349,0.0,4.5449134903161585,0.28589802766631,1.000328505228078,0.3330325777276072,-1.0995149327459073,-0.6613196056364997
2.56,0.007399936291811349,0.0,4.546359301190128,0.7816363720452253,1.000328505228078,0.3330325777276072,-1.0995149327459073,-0.6723147549639588
2.57,0.005594988483559327,0.2071851283293844,4.545698261640245,0.7602594975644693,1.000328505228078,0.533361728051991,-0.628555401993093,-0.6786003089838897
2.58,0.007305374023150901,0.0,4.545119050144643,0.4985261677839404,1.000328505228078,0.3424623486135016,-1.0715935291778984,-0.6893162442756687
2.59,0.005559010778931062,0.21228320124976252,4.545187126445619,0.6502715209221223,1.000328505228078,0.5376767396727352,-0.6204977364347866,-0.6955212216400166
2.6,0.005559010778931062,0.21228320124976252,4.550902807560216,0.7102488500401289,1.000328505228078,0.5376767396727352,-0.6204977364347866,-0.7017261990043645
2.61,0.007305374023150901,0.0,4.5509093182345,0.7762714627837959,1.000328505228078,0.3424623486135016,-1.0715935291778984,-0.7124421342961434
2.62,0.007305374023150901,0.0,4.551117741738585,0.8238183631694536,1.000328505228078,0.3424623486135016,-1.0715935291778984,-0.7231580695879225
2.63,0.0037455627123672564,0.4692504140329208,4.551367735024388,0.6120277947104849,1.000328505228078,0.7545036802864464,-0.2816951097504802,-0.7259750206854274
2.64,0.007197905537710825,0.0,4.551300753216921,0.4661074301049961,1.000328505228078,0.35334961831288964,-1.0402972637408612,-0.736377993322836
2.65,0.007197905537710825,0.0,4.5510500364875055,0.6677802156253481,1.000328505228078,0.35334961831288964,-1.0402972637408612,-0.7467809659602448
2.66,0.0024266413550300125,0.6561427498676766,4.551058978352005,0.7623104714843987,1.000328505228078,0.8884847382944903,-0.1182377972134458,-0.7479633439323792
2.67,0.0024266413550300125,0.6561427498676766,4.55124457294663,0.68242296124874,1.000328505228078,0.8884847382944903,-0.1182377972134458,-0.7491457219045136
