t,omega,F,S,C,tau_R,IC,kappa,kappa_cum
0.56,0.014124563856166394,0.8317659101541456,3.767717709025585,0.18853541317694536,0.58,0.9852712431264229,-0.014838291836536878,-0.17521462786665506
0.5700000000000001,0.014124563856166394,0.8317659101541456,3.7739365518139776,0.22629319557044558,0.58,0.982392061988978,-0.01776479166561472,-0.17539227578331124
0.58,0.02242303498311496,0.7329249299036439,3.7678656397081083,0.7263223465741715,0.58,0.9534637641828002,-0.04765384713030645,-0.1758688142546143
0.59,0.029698478370752346,0.6462689730183018,3.762629926079849,0.6674410002809186,0.58,0.8225415396876216,-0.19535628128098342,-0.1778223770674241
0.6,0.05114516704471539,0.3908229156381736,3.76175219561126,0.4274146674690475,0.58,0.6524227389000673,-0.4270625392845509,-0.18209300246026963
0.61,0.05114516704471539,0.3908229156381736,3.7597994096549554,0.6777883219119882,0.5400000000000001,0.5593857496903258,-0.5809159549374288,-0.1879021620096439
0.62,0.0497896009611718,0.40696871869539886,3.757629819097825,0.6288523823533673,0.5400000000000001,0.6554307809649715,-0.42246256340447186,-0.19212678764368865
0.63,0.0497896009611718,0.40696871869539886,3.756115729521142,0.03784415097543106,0.5400000000000001,0.5737718454787848,-0.5555234259951255,-0.1976820219036399
0.64,0.0497896009611718,0.40696871869539886,3.7553917320741044,0.46860546366031347,0.5400000000000001,0.5047350277774886,-0.6837216650666089,-0.204519238554306
0.65,0.047446494088418445,0.43487686907535794,3.7541306791619684,0.663740612915567,0.5400000000000001,0.5331287638811757,-0.6289922819688902,-0.2108091613739949
0.66,0.044587675436146834,0.4689275313752276,3.7539709411760156,0.7373774368263754,0.5400000000000001,0.7379280819728482,-0.3039088954800483,-0.2138482503287954
0.67,0.0175963494132782,0.7904143548573994,3.7525601493480756,0.4965026749651279,0.5400000000000001,0.7677374144573452,-0.26430749953179844,-0.21649132532411342
0.68,0.0175963494132782,0.7904143548573994,3.752833777880672,0.34769144464180546,0.5400000000000001,0.7836964056020458,-0.24373355862007856,-0.21892866091031418
0.6900000000000001,0.0175963494132782,0.7904143548573994,3.7529157136093683,0.223416355164105,0.5400000000000001,0.7444980376168517,-0.2950450492700387,-0.22187911140301458
0.7000000000000001,0.0175963494132782,0.7904143548573994,3.7533728860269906,0.39438634673350365,0.5400000000000001,0.7061080400230892,-0.34798700784065767,-0.22535898148142117
0.71,0.0175963494132782,0.7904143548573994,3.753411351401804,0.23761850555830716,0.5400000000000001,0.7719912342429983,-0.25878207067582515,-0.22794680218817942
0.72,0.01976868691551037,0.7645401950427942,3.7575840735192005,0.09878134485519979,0.5400000000000001,0.8292384376625271,-0.1872475323192101,-0.2298192775113715
0.73,0.03833589779587099,0.5433908657436939,3.757778319858169,0.3998742710006845,0.5400000000000001,0.7676406610140883,-0.26443353160646504,-0.23246361282743613
0.74,0.04740756137496485,0.43534058672921216,3.754955932700571,0.24392060880346844,0.5400000000000001,0.78925558873585,-0.2366650578272262,-0.23483026340570842
0.75,0.04740756137496485,0.43534058672921216,3.7550588762368475,0.6674402238715106,0.5400000000000001,0.8344372062029388,-0.1809977739377143,-0.23664024114508558
0.76,0.04740756137496485,0.43534058672921216,3.7584778642237557,0.525826514660918,0.5400000000000001,0.7929874021050192,-0.23194793123744098,-0.23895972045746
0.77,0.03303160687935261,0.6065689265819066,3.7584696080919344,0.19443367783236368,0.5400000000000001,0.8667578372281923,-0.14299564083446065,-0.2403896768658046
0.78,0.03303160687935261,0.6065689265819066,3.7585567469116885,0.36002777898298277,0.5400000000000001,0.8970811910344506,-0.10860889589847396,-0.24147576582478933
0.79,0.023860011038973644,0.7158094733593251,3.758674283865387,0.46664935762364324,0.5400000000000001,0.9540029535756459,-0.04708850106525217,-0.24194665083544187
0.8,0.023860011038973644,0.7158094733593251,3.755836676615587,0.5589632732373416,0.5400000000000001,0.9401219642867678,-0.061745652256632214,-0.2425641073580082
0.81,0.023860011038973644,0.7158094733593251,3.767846906480325,0.29110079020749496,0.5400000000000001,0.9525533382610359,-0.04860916487670452,-0.24305019900677527
0.8200000000000001,0.0329416485754163,0.6076403970740871,3.7869020299447276,0.36192188843932,0.5400000000000001,0.9070302670099846,-0.09757944793574352,-0.2440259934861327
0.8300000000000001,0.023860011038973644,0.7158094733593251,3.79915143441135,0.5305810714243729,0.5400000000000001,0.9598607962298367,-0.04096699854341712,-0.24443566347156687
0.84,0.01988981728377205,0.7630974420158891,3.7989554157431438,0.17971945975230302,0.5400000000000001,0.9699929736619413,-0.030466440849074097,-0.24474032788005762
0.85,0.0329416485754163,0.6076403970740871,3.79719763856412,0.3577781670873082,0.5400000000000001,0.923412935140918,-0.07967875001150106,-0.24553711538017262
0.86,0.01988981728377205,0.7630974420158891,3.7986605185058733,0.49513375715828467,0.5400000000000001,0.9718679920638963,-0.028535284089185473,-0.24582246822106446
0.87,0.01988981728377205,0.7630974420158891,3.796660366584299,0.45771911163378226,0.5400000000000001,0.9615271712318029,-0.03923244474102107,-0.24621479266847465
0.88,0.031819014832013714,0.6210118022356791,3.7945637445875247,0.4212594586185713,0.5400000000000001,0.9254266725988982,-0.07750036934063163,-0.246989796361881
0.89,0.031819014832013714,0.6210118022356791,3.7958589261164106,0.09682532327222002,0.5400000000000001,0.9040330186865635,-0.10088938309968667,-0.24799869019287787
0.9,0.031819014832013714,0.6210118022356791,3.796364844182537,0.4756005523899623,0.5400000000000001,0.9071630556102263,-0.09743305934819967,-0.24897302078635986
0.91,0.038205412521747945,0.5449450426764416,3.797047921163491,0.5526719297524476,0.5400000000000001,0.8998509684054674,-0.1055261089171139,-0.250028281875531
0.92,0.05139138853480538,0.3878902340553936,3.7961478331015632,0.5245942338463943,0.5400000000000001,0.7525949125504003,-0.2842281473903358,-0.25287056334943436
0.93,0.05139138853480538,0.3878902340553936,3.798180467464666,0.787389357053786,0.5400000000000001,0.6044068898023636,-0.5035076326951012,-0.25790563967638536
0.9400000000000001,0.05139138853480538,0.3878902340553936,3.7957365921841677,0.6847350044374009,0.5400000000000001,0.7406821890933767,-0.30018362679741123,-0.2609074759443595
0.9500000000000001,0.025892846229668476,0.6915968901181184,3.79306258688491,0.12488608649709251,0.5400000000000001,0.7911779632591248,-0.23423233872354537,-0.2632497993315949
0.96,0.02335576055996419,0.7218154726421601,3.7934748877748965,0.03720262534823458,0.5400000000000001,0.7590794840999845,-0.2756487717612692,-0.26600628704920765
0.97,0.020394706535760143,0.7570838344704719,3.79184765582254,0.3922322274392965,0.5400000000000001,0.7134442636412328,-0.3376509479308005,-0.26938279652851566
0.98,0.020394706535760143,0.7570838344704719,3.7904064886206945,0.04735217744814365,0.5400000000000001,0.7392322971495965,-0.30214305405020364,-0.2724042270690177
0.99,0.02335576055996419,0.7218154726421601,3.7871194384531326,0.7391762165159182,0.5400000000000001,0.8240672664387872,-0.19350310624195513,-0.2743392581314372
1.0,0.03532998934197945,0.5791934772827134,3.786231735300581,0.7924563067208849,0.5400000000000001,0.5394526803290152,-0.6172001898269296,-0.2805112600297065
1.01,0.07902836270836505,0.058713259564081355,3.7862954789082326,0.6574968635321271,0.5400000000000001,0.4427875629448294,-0.8146651432550508,-0.28865791146225706
1.02,0.07902836270836505,0.058713259564081355,3.7875829448251563,0.6612167792253297,0.5400000000000001,0.4085476186346831,-0.8951467775136751,-0.2976093792373938
1.03,0.07902836270836505,0.058713259564081355,3.7946638599347486,0.6155598466880433,0.5400000000000001,0.4894024135270469,-0.7145701759485429,-0.3047550809968792
1.04,0.0737253789705945,0.12187575092849334,3.7943540244157408,0.6323799935334208,0.5400000000000001,0.495834693768948,-0.7015126663305208,-0.31177020766018443
1.05,0.0737253789705945,0.12187575092849334,3.797391221915879,0.19360858688330138,0.5400000000000001,0.5924804406866022,-0.5234374011389537,-0.3170045816715739
1.06,0.04960863463617174,0.40912416259364304,3.7988621579016333,0.6743044034845118,0.5400000000000001,0.7835400747886132,-0.24393305730953876,-0.31944391224466934
1.07,0.051277074778165205,0.38925179615395167,3.802668070936519,0.24082524578425446,0.5400000000000001,0.7360772575679104,-0.3064201826550277,-0.3225081140712196
1.08,0.051277074778165205,0.38925179615395167,3.801784861766417,0.5791781440615129,0.5400000000000001,0.6862829024491762,-0.3764653274553535,-0.32627276734577315
1.09,0.04960863463617174,0.40912416259364304,3.8021203161841415,0.2422822623530814,0.5400000000000001,0.7559210408550662,-0.2798183383416964,-0.3290709507291901
1.1,0.03071136714787276,0.6342047122546295,3.798059110431518,0.5375501783780012,0.5400000000000001,0.9078970579276101,-0.09662426811992773,-0.3300371934103894
1.11,0.051277074778165205,0.38925179615395167,3.80264548390851,0.1698249719805175,0.5400000000000001,0.8256657144628972,-0.1915652793045776,-0.3319528462034351
1.12,0.011106789847100063,0.8677098493048122,3.7993826174357963,0.5013886498889409,0.5400000000000001,0.9911403190449988,-0.008899151200689561,-0.33204183771544205
1.1300000000000001,0.011106789847100063,0.8677098493048122,3.795256266935199,0.5566958172299495,0.5400000000000001,0.9136923642534129,-0.09026133501938054,-0.3329444510656358
1.1400000000000001,0.04980389266584345,0.4067984938337844,3.7978043102510837,0.7092979052198154,0.5400000000000001,0.7922648804041975,-0.23285948550512253,-0.335273045920687
1.1500000000000001,0.06708178218315525,0.201005943564476,3.7944094751564648,0.7625949365911595,0.6299999999999999,0.5145291867507048,-0.6645029775033481,-0.34191807569572047
1.16,0.06708178218315525,0.201005943564476,3.7963183184743707,0.6624023928087217,0.6299999999999999,0.6047448878382887,-0.5029485663390187,-0.3469475613591107
1.17,0.06708178218315525,0.201005943564476,3.793219211286342,0.15709941012504622,0.6299999999999999,0.5338457121645966,-0.6276483915685458,-0.35322404527479623
1.18,0.05742570210493597,0.3160170589504355,3.789920878255327,0.6947897234096051,0.6299999999999999,0.4487380202241977,-0.8013160131304977,-0.36123720540610116
1.19,0.05742570210493597,0.3160170589504355,3.7878809099381305,0.4967575198973822,0.6299999999999999,0.5619663052242053,-0.5763133682082371,-0.3670003390881836
1.2,0.05742570210493597,0.3160170589504355,3.7854147146883337,0.2720502982499631,0.6299999999999999,0.5591087254533463,-0.5814113069375447,-0.37281445215755904
1.21,0.05742570210493597,0.3160170589504355,3.7868163745115786,0.685910360921551,0.6299999999999999,0.513584180783723,-0.6663413082644758,-0.3794778652402038
1.22,0.02364131716487955,0.7184142805050708,3.786889983356609,0.765536495728861,0.6299999999999999,0.7730936694190398,-0.2573550483209488,-0.3820514157234133
1.23,0.02522762181928212,0.6995202089805083,3.7868948657749577,0.6046563015615318,0.6299999999999999,0.6550630240732642,-0.4230238127508398,-0.38628165385092167
1.24,0.05899192588408919,0.29736216562672113,3.7868858257762033,0.321951883744425,0.6299999999999999,0.5618614339868695,-0.5765000004332924,-0.3920466538552546
1.25,0.05899192588408919,0.29736216562672113,3.7872823693129765,0.5857077430306568,0.6299999999999999,0.48403388650973034,-0.7256003406067661,-0.3993026572613223
1.26,0.03672593841106786,0.562566682749392,3.78606275037391,0.12540630734060593,0.6299999999999999,0.6652784237511278,-0.4075496285854505,-0.40337815354717677
1.27,0.05212615758023631,0.3791385867221547,3.783043199913451,0.6363847969098263,0.6299999999999999,0.7043043774018467,-0.35054464779987465,-0.4068836000251755
1.28,0.05899192588408919,0.29736216562672113,3.785075833143846,0.5986384935792762,0.6299999999999999,0.6205357315268378,-0.4771720748249844,-0.4116553207734253
1.29,0.05212615758023631,0.3791385867221547,3.7817052526495925,0.28989224583364237,0.6299999999999999,0.7103327863260901,-0.3420216915452188,-0.41507553768887756
1.3,0.05212615758023631,0.3791385867221547,3.782492003797794,0.6532315340840344,0.6299999999999999,0.7753056299866938,-0.2544979531974666,-0.4176205172208522
1.31,0.05212615758023631,0.3791385867221547,3.780280083209946,0.6410332937758151,0.6299999999999999,0.7368533644988078,-0.30536635570546555,-0.42067418077790686
1.32,0.07060775384314907,0.1590089913695686,3.7793613283576275,0.6175333178971849,0.6299999999999999,0.6896691946530005,-0.3715432098926245,-0.4243896128768331
1.33,0.03577351649072852,0.5739107381516817,3.7797648638198975,0.6632600431788057,0.6299999999999999,0.8537079177835127,-0.15816614862793232,-0.4259712743631124
1.34,0.028383659011416207,0.6619294522006771,3.7829682843360986,0.6685193390671627,0.6299999999999999,0.9436906106429208,-0.05795689892241332,-0.42655084335233656
1.35,0.02557684579522948,0.6953606909703145,3.785170644549002,0.4501702545589632,0.6299999999999999,0.9544791536305025,-0.046589465671678626,-0.4270167380090533
1.36,0.020390222602626393,0.7571372414582818,3.786071497364501,0.03184261234938917,0.6299999999999999,0.9687236863984331,-0.03177585078804858,-0.42733449651693384
1.37,0.01984122926693699,0.7636761615340918,3.7826461901512785,0.391156072315746,0.6299999999999999,0.970448935703384,-0.029996483935718993,-0.427634461356291
1.3800000000000001,0.01984122926693699,0.7636761615340918,3.789544627358469,0.13240629986662836,0.6299999999999999,0.9597968553354944,-0.041033615519259235,-0.42804479751148367
1.3900000000000001,0.018430920151152927,0.780473994933504,3.7909841046380284,0.22080331133651887,0.6299999999999999,0.9756728320860937,-0.024627951542696033,-0.4282910770269106
1.4000000000000001,0.01984122926693699,0.7636761615340918,3.7965791611257487,0.324808061565889,0.6299999999999999,0.9663843655088582,-0.03419361965904657,-0.4286330132235011
1.41,0.02193961477966347,0.7386828250690407,3.7787691121081703,0.44050899166258356,0.6299999999999999,0.9662236875485347,-0.03435990061681936,-0.4289766122296693
1.42,0.02193961477966347,0.7386828250690407,3.778952574705538,0.5323593613117217,0.6299999999999999,0.9330280623087015,-0.06931999036803317,-0.4296698121333497
1.43,0.014474114426648116,0.8276025021594684,3.7758723757561,0.3793679303854852,0.6299999999999999,0.9824880001449228,-0.017667138728019848,-0.42984648352062993
1.44,0.018648806833003795,0.7778788020493916,3.7684495827276097,0.1587766077157774,0.6299999999999999,0.9603020730850833,-0.040507374138143294,-0.43025155726201136
1.45,0.018648806833003795,0.7778788020493916,3.7675249613602033,0.20560747653533318,0.6299999999999999,0.9550332524838357,-0.046009109281945036,-0.43071164835483083
1.46,0.018648806833003795,0.7778788020493916,3.77098855280616,0.6422224602286041,0.6299999999999999,0.9521853371819794,-0.048995570722835335,-0.4312016040620592
1.47,0.018648806833003795,0.7778788020493916,3.7717193456850193,0.717806884180593,0.6299999999999999,0.8244434365355233,-0.19304673055931912,-0.43313207136765236
1.48,0.019460219183902838,0.768214275786261,3.7725646674916598,0.3179324677732551,0.6299999999999999,0.8454424698885254,-0.1678951438405869,-0.43481102280605827
1.49,0.02594880212575401,0.6909304136629639,3.773884075176752,0.2284724323355577,0.6299999999999999,0.8266622233041085,-0.1903590914441778,-0.4367146137205
1.5,0.02594880212575401,0.6909304136629639,3.771984909790549,0.4611587278571899,0.6299999999999999,0.77250947715703,-0.2581109891762247,-0.43929572361226227
1.51,0.03152312693516279,0.6245360477649586,3.7717942769480963,0.6529006720627649,0.6299999999999999,0.8078811189907781,-0.21334034886956582,-0.44142912710095794
1.52,0.03152312693516279,0.6245360477649586,3.77093872948262,0.3614481741718735,0.6299999999999999,0.6720069594595128,-0.39748656729325504,-0.4454039927738905
1.53,0.04679642500370512,0.44261967670590496,3.772646842892637,0.52972221063232,0.6299999999999999,0.5419244398843852,-0.6126286786155917,-0.45153027956004643
1.54,0.04681201123851514,0.44243403302486184,3.772190640086842,0.5296643391195349,0.6299999999999999,0.5602768848305354,-0.5793241624010342,-0.4573235211840568
1.55,0.04679642500370512,0.44261967670590496,3.7719170135067084,0.6614181272866506,0.6299999999999999,0.517937842239964,-0.6579000202911203,-0.463902521386968
1.56,0.030896642581481226,0.631997943659059,3.7711576119055263,0.627629600791273,0.6299999999999999,0.6413581918990727,-0.44416716082647256,-0.4683441929952328
1.57,0.030896642581481226,0.631997943659059,3.7713519092940726,0.5088892668744897,0.6299999999999999,0.593484763321569,-0.5217437209960372,-0.4735616302051931
1.58,0.030896642581481226,0.631997943659059,3.774248129256378,0.1923689291856612,0.6299999999999999,0.6403578792413692,-0.4457280569839204,-0.4780189107750323
1.59,0.030896642581481226,0.631997943659059,3.773059162793814,0.5817440563126901,0.6299999999999999,0.6375505540539576,-0.4501216889318456,-0.48252012766435076
1.6,0.030896642581481226,0.631997943659059,3.779204297030697,0.7335372272350207,0.6299999999999999,0.5416225427004832,-0.6131859173712596,-0.4886519868380633
1.61,0.06614952999788237,0.21210976237922274,3.7742613118627997,0.6438829325402151,0.6299999999999999,0.5299232292594251,-0.6350231145110666,-0.495002217983174
1.62,0.06614952999788237,0.21210976237922274,3.788541403013602,0.7581919704044323,0.6299999999999999,0.5131611729883142,-0.6671652863025513,-0.5016738708461995
1.6300000000000001,0.052263098810955644,0.37750751453139253,3.7901328030870283,0.7757035482077095,0.6299999999999999,0.7871161325133619,-0.23937946519717812,-0.5040676654981712
1.6400000000000001,0.052263098810955644,0.37750751453139253,3.792335020507821,0.5773113947745669,0.6299999999999999,0.7468976481567194,-0.29182710704146425,-0.5069859365685858
1.6500000000000001,0.05570982613516187,0.3364544214773707,3.7981250504961435,0.6444434395375687,0.6299999999999999,0.7653965199277062,-0.2673612396724791,-0.5096595489653106
1.6600000000000001,0.05570982613516187,0.3364544214773707,3.805559577299528,0.7286073619877715,0.6299999999999999,0.7473272845652958,-0.291252044471891,-0.5125720694100295
1.67,0.05570982613516187,0.3364544214773707,3.8063712983382825,0.7903982754984817,0.6299999999999999,0.799935162626756,-0.2232245888142142,-0.5148043152981717
1.68,0.05570982613516187,0.3364544214773707,3.7935235491865815,0.6786543983362134,0.6299999999999999,0.7372142954216685,-0.3048766482992314,-0.5178530817811641
1.69,0.07852549100711811,0.06470283657545084,3.793498266748644,0.4146384113814589,0.6299999999999999,0.617235698731949,-0.48250430415255063,-0.5226781248226895
1.7,0.05425606533710142,0.3537697968196337,3.790073576255982,0.6791788518788462,0.6299999999999999,0.8007039348808113,-0.22226400712561267,-0.5249007648939457
1.71,0.05425606533710142,0.3537697968196337,3.790588179563507,0.28946981126148363,0.6299999999999999,0.7443789546128033,-0.2952050127906306,-0.5278528150218519
1.72,0.05425606533710142,0.3537697968196337,3.792041294771539,0.2121263207078514,0.6299999999999999,0.6783391530484196,-0.3881078756359066,-0.531733893778211
1.73,0.05425606533710142,0.3537697968196337,3.7907041908199113,0.5499401741384675,0.6299999999999999,0.5811518945454301,-0.5427431026966713,-0.5371613248051776
1.74,0.02612982455863716,0.6887743014779861,3.7907812420648046,0.24570975799703906,0.6299999999999999,0.6743122382642981,-0.3940619989926638,-0.5411019447951043
1.75,0.01690839692210283,0.7986083821129418,3.789866044828849,0.13404609900935938,0.6299999999999999,0.6841905091794531,-0.37951886333169665,-0.5448971334284213
1.76,0.01472550024723579,0.8246083095488231,3.789737972046909,0.32033653631325837,0.6299999999999999,0.6775104572079496,-0.38933027659419617,-0.5487904361943632
1.77,0.01690839692210283,0.7986083821129418,3.7895716289259904,0.21867505925154268,0.6299999999999999,0.6665930838063502,-0.40557547348867357,-0.5528461909292499
1.78,0.01472550024723579,0.8246083095488231,3.7892995995675642,0.520280763893326,0.49,0.6165326836084406,-0.48364392678879403,-0.5576826301971378
1.79,0.01472550024723579,0.8246083095488231,3.788488617830369,0.5067505947922923,0.49,0.7220382392717689,-0.3256771646618286,-0.5609394018437561
1.8,0.023573818969058524,0.7192182343585012,3.789490013102304,0.3947752028120488,0.49,0.6776702581114541,-0.3890944395577325,-0.5648303462393335
1.81,0.027538078192475113,0.6720009504015623,3.792017987011006,0.46178455422445697,0.49,0.7269059937438183,-0.318958103144973,-0.5680199272707832
1.82,0.027538078192475113,0.6720009504015623,3.793051660725832,0.6431498163568953,0.49,0.6878660919534533,-0.37416107924327946,-0.571761538063216
1.83,0.02942820525431805,0.6494881274089187,3.7953922426282176,0.4771448869054843,0.49,0.7867585898410221,-0.23983381225399103,-0.5741598761857558
