t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
1.5799999999999883,0.4443924253189401,0.5556075746810599,0.9645438660681444,0.089048527473611,inf,0.8063478797239665,-0.2152400046310694,-0.8983842000033951,0.03219876383077014,0.1451120780164628,0.015819305873227333,Stable
1.5849999999999882,0.4443924253189401,0.5556075746810599,0.971510870717596,0.0413843935692862,inf,0.8063478797239665,-0.2152400046310694,-0.8994604000265504,0.03219876383077014,0.14616023824825558,0.007351860820433767,Stable
1.589999999999988,0.4443924253189401,0.5556075746810599,0.9741364059271772,0.2762747104288955,inf,0.8063478797239665,-0.2152400046310694,-0.9005366000497057,0.03219876383077014,0.1465552403664286,0.04907969029142196,Stable
1.594999999999988,0.4443924253189401,0.5556075746810599,0.9839483886609176,0.2470452363976092,inf,0.8063478797239665,-0.2152400046310694,-0.9016128000728608,0.03219876383077014,0.14803141709000142,0.043887128400362053,Stable
1.599999999999988,0.453589944149371,0.5464100558506291,0.972388901595412,0.5361340032477078,inf,0.7991218886355667,-0.224241780853108,-0.9027340089771264,0.032865176487191006,0.1462923347652983,0.09524321206688924,Stable
1.6049999999999878,0.453589944149371,0.5464100558506291,0.965978976292005,0.6250853414616075,inf,0.7991218886355667,-0.224241780853108,-0.903855217881392,0.032865176487191006,0.1453279850727339,0.11104525244824845,Stable
1.6099999999999877,0.453589944149371,0.5464100558506291,0.9656296290620008,0.3642839316531908,inf,0.7991218886355667,-0.224241780853108,-0.9049764267856576,0.032865176487191006,0.14527542706653157,0.0647143653355909,Stable
1.6149999999999876,0.4430357567602662,0.5569642432397337,0.96631174678553,0.4006526782424237,inf,0.8074066557933981,-0.2139278147224713,-0.90604606585927,0.03210046546196689,0.14537804916988564,0.07117520576545049,Stable
1.6199999999999877,0.4430357567602662,0.5569642432397337,0.9621602106459614,0.6785997057818536,inf,0.8074066557933981,-0.2139278147224713,-0.9071157049328822,0.03210046546196689,0.14475346582291043,0.12055198009227566,Stable
1.6249999999999871,0.4430357567602662,0.5569642432397337,0.9689176803668595,0.492808067926125,inf,0.8074066557933981,-0.2139278147224713,-0.9081853440064944,0.03210046546196689,0.14577010229516352,0.08754643995239367,Stable
1.6299999999999872,0.5576614038229334,0.4423385961770666,0.973357872349656,0.6028827459951964,inf,0.7125207103590809,-0.3389462860564538,-0.9098800754367768,0.04040574684940536,0.1464381128523631,0.1071010025114174,Stable
1.6349999999999871,0.4681130487772659,0.531886951222734,0.978147414508705,0.2574866281334835,inf,0.7875477415737797,-0.2388312732016071,-0.9110742318027848,0.03391745818543899,0.14715868185901726,0.045742022291346746,Stable
1.639999999999987,0.4681130487772659,0.531886951222734,0.9711156769319726,0.3564415461344583,inf,0.7875477415737797,-0.2388312732016071,-0.912268388168793,0.03391745818543899,0.14610078279633845,0.06332118008237755,Stable
1.644999999999987,0.5630844046360999,0.4369155953639001,0.9767081774773716,0.3484139530616174,inf,0.7078163956835419,-0.3455705329224044,-0.913996240833405,0.04079867416429355,0.1469421539397362,0.06189509305041956,Stable
1.6499999999999868,0.4681130487772659,0.531886951222734,0.9649346362064564,0.5640658390238615,inf,0.7875477415737797,-0.2388312732016071,-0.9151903971994132,0.03391745818543899,0.14517086794690776,0.10020525092682069,Stable
1.6549999999999867,0.4681130487772659,0.531886951222734,0.975923481532666,0.7325113526169763,inf,0.7875477415737797,-0.2388312732016071,-0.9163845535654211,0.03391745818543899,0.14682409932018686,0.1301292842387923,Stable
1.6599999999999866,0.3764242923744456,0.6235757076255544,0.9726286033842548,0.7242522687544548,inf,0.8568994096667994,-0.1544347305545805,-0.917156727218194,0.027274085244884054,0.1463283970180448,0.1286620732970664,Stable
1.6649999999999865,0.5475988100475888,0.4524011899524112,0.9711979872692198,0.6056539065846852,inf,0.7212102455969451,-0.3268245675697419,-0.9187908500560428,0.039676654583116706,0.1461131660839217,0.10759329405438477,Stable
1.6699999999999864,0.3546651333971755,0.6453348666028245,0.9762605408283896,0.5748587957732525,inf,0.8718859898277866,-0.1370965977620567,-0.919476333044853,0.025697510170359622,0.14687480865185945,0.10212259969090581,Stable
1.6749999999999865,0.5129926206771832,0.4870073793228168,0.9664032009469832,0.5294480189599999,inf,0.7506455805870549,-0.2868216552674264,-0.9209104413211902,0.03716923894069012,0.1453918081121988,0.0940554593492243,Stable
1.6799999999999862,0.3546651333971755,0.6453348666028245,0.9674005016697927,0.4800724770710011,inf,0.8718859898277866,-0.1370965977620567,-0.9215959243100004,0.025697510170359622,0.14554184833886485,0.0852839858396832,Stable
1.684999999999986,0.3546651333971755,0.6453348666028245,0.9757314275080452,0.5131382988116606,inf,0.8718859898277866,-0.1370965977620567,-0.9222814072988106,0.025697510170359622,0.14679520549836644,0.09115806779146073,Stable
1.689999999999986,0.3546651333971755,0.6453348666028245,0.9716272126920372,0.3747187053604108,inf,0.8718859898277866,-0.1370965977620567,-0.9229668902876208,0.025697510170359622,0.14617774147052015,0.06656808354605026,Stable
1.694999999999986,0.3957597138189098,0.6042402861810903,0.9708891939280352,0.7237654292188402,inf,0.8430680398502505,-0.1707076008097125,-0.9238204282916695,0.02867504672214571,0.1460667092611754,0.12857558715581774,Stable
1.6999999999999855,0.3922187044011388,0.6077812955988612,0.9695137016045682,0.6227193767188746,inf,0.8456357990101725,-0.1676664978651067,-0.924658760780995,0.028418480409424445,0.14585977149880316,0.11062494319651313,Stable
1.7049999999999856,0.3957597138189098,0.6042402861810903,0.970799479420284,0.0202328762521693,inf,0.8430680398502505,-0.1707076008097125,-0.9255122987850436,0.02867504672214571,0.146053212043365,0.0035943329688755883,Stable
1.7099999999999855,0.3957597138189098,0.6042402861810903,0.9712607947514206,0.3677262860974258,inf,0.8430680398502505,-0.1707076008097125,-0.9263658367890922,0.02867504672214571,0.1461226152386753,0.06532589322293923,Stable
1.7149999999999854,0.3957597138189098,0.6042402861810903,0.9717180812547994,0.6819853308839158,inf,0.8430680398502505,-0.1707076008097125,-0.9272193747931408,0.02867504672214571,0.14619141231166347,0.12115343011712273,Stable
1.719999999999985,0.3922187044011388,0.6077812955988612,0.968351207018996,0.7544207099905789,inf,0.8456357990101725,-0.1676664978651067,-0.9280577072824664,0.028418480409424445,0.1456848784629033,0.1340214409718902,Stable
1.7249999999999852,0.3975446264004921,0.602455373599508,0.9671722772837577,0.622736749925321,inf,0.8417679479520171,-0.1722508871001906,-0.9289189617179672,0.02880437381099447,0.1455075128191683,0.11062802951444081,Stable
1.729999999999985,0.3975446264004921,0.602455373599508,0.976734068664585,0.1472233528011516,inf,0.8417679479520171,-0.1722508871001906,-0.9297802161534684,0.02880437381099447,0.1469460491736504,0.026153955778029613,Stable
1.734999999999985,0.4604561484498988,0.5395438515501012,0.9726188078576908,0.2684131387604663,inf,0.7936743155794475,-0.2310820711728421,-0.9309356265093324,0.033362672119633084,0.14632692331709146,0.04768309665427243,Stable
1.739999999999985,0.3975446264004921,0.602455373599508,0.9726366874062228,0.5456740666605187,inf,0.8417679479520171,-0.1722508871001906,-0.9317968809448336,0.02880437381099447,0.1463296132294249,0.09693798665170159,Stable
1.7449999999999848,0.4604561484498988,0.5395438515501012,0.9661820866750108,0.7549402113210303,inf,0.7936743155794475,-0.2310820711728421,-0.9329522913006976,0.033362672119633084,0.14535854228301903,0.13411372942045993,Stable
1.749999999999985,0.4604561484498988,0.5395438515501012,0.978398633821489,0.6856479212197847,inf,0.7936743155794475,-0.2310820711728421,-0.934107701656562,0.033362672119633084,0.1471964768808907,0.12180408250245955,Stable
1.7549999999999846,0.4289557877574526,0.5710442122425474,0.983246363176876,0.6290325005323256,inf,0.8182835526056081,-0.2005463488977623,-0.9351104334010508,0.03108029146520989,0.14792579993727922,0.11174645794194374,Stable
1.7599999999999845,0.3810330567894944,0.6189669432105056,0.9760324815757846,0.5475881562367961,inf,0.8536452690356783,-0.1582395356079811,-0.9359016310790906,0.02760801649235145,0.14684049797588025,0.09727802111757036,Stable
1.7649999999999844,0.3810330567894944,0.6189669432105056,0.970002884108558,0.2184319007370172,inf,0.8536452690356783,-0.1582395356079811,-0.9366928287571306,0.02760801649235145,0.14593336720780148,0.03880402234897489,Stable
1.7699999999999845,0.3810330567894944,0.6189669432105056,0.9680133714851538,0.0129124660495712,inf,0.8536452690356783,-0.1582395356079811,-0.9374840264351704,0.02760801649235145,0.14563405234906,0.002293875663203564,Stable
1.774999999999984,0.4289557877574526,0.5710442122425474,0.9706111364798206,0.3481924187244539,inf,0.8182835526056081,-0.2005463488977623,-0.9384867581796592,0.03108029146520989,0.14602487654051038,0.06185573788598913,Stable
1.779999999999984,0.3810330567894944,0.6189669432105056,0.9604220216626796,0.5220698840791785,inf,0.8536452690356783,-0.1582395356079811,-0.9392779558576992,0.02760801649235145,0.14449196168170686,0.09274474736144629,Stable
1.784999999999984,0.3787899712040099,0.6212100287959901,0.9759254399668672,0.7887471662935702,inf,0.8552324589216256,-0.1563819535261237,-0.9400598656253298,0.027445492158217302,0.14682439395941124,0.1401194723173486,Stable
1.7899999999999838,0.470389285465948,0.5296107145340521,0.9686068598655256,0.6619791322734785,inf,0.7857162121549958,-0.2411595922590213,-0.9412656635866248,0.03408238450592973,0.14572334049362665,0.11759936601120216,Stable
1.7949999999999835,0.3532894174628268,0.6467105825371732,0.9744928159871684,0.5873213151368369,inf,0.8728119964467119,-0.1360350883173881,-0.9419458390282118,0.025597831710636714,0.1466088609494324,0.10433654315922408,Stable
1.7999999999999836,0.3532894174628268,0.6467105825371732,0.968370268090621,0.5885981521121224,inf,0.8728119964467119,-0.1360350883173881,-0.9426260144697988,0.025597831710636714,0.1456877461310416,0.10456337088153844,Stable
1.8049999999999835,0.3536290865648255,0.6463709134351745,0.9717348091972052,0.0094121560509141,inf,0.8725836054424597,-0.1362967951793642,-0.9433074984456956,0.025622442672869058,0.1461939289690897,0.0016720520790204127,Stable
1.8099999999999836,0.3536290865648255,0.6463709134351745,0.9665449450483872,0.5287101421817993,inf,0.8725836054424597,-0.1362967951793642,-0.9439889824215923,0.025622442672869058,0.14541313299106112,0.09392437690707425,Stable
1.8149999999999835,0.3536290865648255,0.6463709134351745,0.9705735619074216,0.6726887944526279,inf,0.8725836054424597,-0.1362967951793642,-0.9446704663974892,0.025622442672869058,0.14601922358425487,0.1195019176492526,Stable
1.8199999999999832,0.4937569981251277,0.5062430018748723,0.9809799498471572,0.6724238346871837,inf,0.7666575100089897,-0.2657150962272305,-0.9459990418786254,0.03577550846194275,0.1475848263854382,0.11945484803796788,Stable
1.824999999999983,0.4937569981251277,0.5062430018748723,0.9687113066091788,0.2320439103500428,inf,0.7666575100089897,-0.2657150962272305,-0.9473276173597616,0.03577550846194275,0.14573905412215798,0.04122217062977128,Stable
1.829999999999983,0.4937569981251277,0.5062430018748723,0.9695371478505034,0.7120287512231843,inf,0.7666575100089897,-0.2657150962272305,-0.9486561928408976,0.03577550846194275,0.14586329890029215,0.12649058806131974,Stable
1.8349999999999829,0.4937569981251277,0.5062430018748723,0.9705986656852276,0.763394286063862,inf,0.7666575100089897,-0.2657150962272305,-0.949984768322034,0.03577550846194275,0.14602300035531904,0.13561558013069894,Stable
1.8399999999999828,0.3964446335125047,0.6035553664874953,0.965682244461257,0.5692226072308765,inf,0.8425696137079648,-0.1712989807540866,-0.9508412632258044,0.028724673057340954,0.14528334285988254,0.10112134124182649,Stable
1.8449999999999829,0.3964446335125047,0.6035553664874953,0.981404433514664,0.519321391312157,inf,0.8425696137079648,-0.1712989807540866,-0.9516977581295748,0.028724673057340954,0.14764868839238565,0.09225648271513026,Stable
1.8499999999999823,0.4259058907887093,0.5740941092112907,0.9702324150063114,0.555990941572025,inf,0.8206121358301761,-0.1977046979256832,-0.9526862816192032,0.03085930904829703,0.14596789928738202,0.09877076035960271,Stable
1.8549999999999824,0.3964446335125047,0.6035553664874953,0.9725706844907964,0.4086232732590604,inf,0.8425696137079648,-0.1712989807540866,-0.9535427765229736,0.028724673057340954,0.1463196833334921,0.07259116719835754,Stable
1.8599999999999823,0.4259058907887093,0.5740941092112907,0.9737309905406084,0.6663443231093267,inf,0.8206121358301761,-0.1977046979256832,-0.9545313000126018,0.03085930904829703,0.1464942471122341,0.11837483407324008,Stable
1.8649999999999824,0.5023328345288425,0.4976671654711575,0.9715140802904748,0.6366073165302542,inf,0.7595528063325739,-0.2750254184391195,-0.9559064271047976,0.03639687668354633,0.1461607211166936,0.11309210996566932,Stable
1.869999999999982,0.5023328345288425,0.4976671654711575,0.9556609766113656,0.0130933248003371,inf,0.7595528063325739,-0.2750254184391195,-0.9572815541969932,0.03639687668354633,0.14377567996012744,0.0023260048850939925,Stable
1.874999999999982,0.4397966228025067,0.5602033771974932,0.969877928890989,0.6562290431670852,inf,0.8099270366443527,-0.2108111012429961,-0.958335609703208,0.03186577174672799,0.1459145681547793,0.11657787333801557,Stable
1.879999999999982,0.4397966228025067,0.5602033771974932,0.9630365425358104,0.6048904453777456,inf,0.8099270366443527,-0.2108111012429961,-0.959389665209423,0.03186577174672799,0.1448853067334607,0.10745766658588451,Stable
1.8849999999999816,0.4397966228025067,0.5602033771974932,0.9728299357175256,0.5938647397091493,inf,0.8099270366443527,-0.2108111012429961,-0.960443720715638,0.03186577174672799,0.14635868672728522,0.10549897040765305,Stable
1.8899999999999817,0.4397966228025067,0.5602033771974932,0.9718041953934484,0.6557210866896053,inf,0.8099270366443527,-0.2108111012429961,-0.961497776221853,0.03186577174672799,0.14620436786718102,0.1164876358111803,Stable
1.8949999999999816,0.4397966228025067,0.5602033771974932,0.9733170650123864,0.0824268764465341,inf,0.8099270366443527,-0.2108111012429961,-0.962551831728068,0.03186577174672799,0.14643197353851972,0.014642981840085499,Stable
1.8999999999999813,0.2650999323537841,0.7349000676462158,0.9750429002611464,0.6034829462030299,inf,0.926263520548321,-0.0765964945991055,-0.9629348142010636,0.019208000917851905,0.14669161910578926,0.1072076269659959,Stable
1.9049999999999812,0.4011356572784478,0.5988643427215522,0.9716164811712356,0.1308845965390008,inf,0.8391407330672481,-0.1753768356094781,-0.9638116983791108,0.02906456446358112,0.1461761269526754,0.023251406008459676,Stable
1.9099999999999813,0.3632254960078829,0.6367745039921171,0.9547810292817496,0.4423819959794625,inf,0.866065678125468,-0.1437945209574674,-0.9645306709838982,0.026317757227473842,0.14364329511995821,0.0785883417250421,Stable
1.9149999999999807,0.3632254960078829,0.6367745039921171,0.9763872521964831,0.1810575694346327,inf,0.866065678125468,-0.1437945209574674,-0.9652496435886856,0.026317757227473842,0.14689387191127068,0.032164541658460784,Stable
1.919999999999981,0.3632254960078829,0.6367745039921171,0.9799015376807796,0.506890974206907,inf,0.866065678125468,-0.1437945209574674,-0.965968616193473,0.026317757227473842,0.1474225832403346,0.09004824215351041,Stable
1.924999999999981,0.4011356572784478,0.5988643427215522,0.9697500967096672,0.5563749179800185,inf,0.8391407330672481,-0.1753768356094781,-0.9668455003715204,0.02906456446358112,0.1458953362731391,0.09883897305686434,Stable
1.9299999999999808,0.3632254960078829,0.6367745039921171,0.9721364158688294,0.482978179728323,inf,0.866065678125468,-0.1437945209574674,-0.9675644729763078,0.026317757227473842,0.14625434921612543,0.0858001785316561,Stable
1.9349999999999807,0.3244374788287973,0.6755625211712026,0.9747329853342006,0.564928127793696,inf,0.8916127891227987,-0.1147233223437605,-0.9681380895880266,0.023507344327846045,0.1466449935445893,0.1003584349287134,Stable
1.9399999999999809,0.3244374788287973,0.6755625211712026,0.9659500936286718,0.0613030764847484,inf,0.8916127891227987,-0.1147233223437605,-0.9687117061997452,0.023507344327846045,0.14532363978223714,0.0108903779253337,Stable
1.9449999999999803,0.4081119065129788,0.5918880934870212,0.9771642959008496,0.5360542707911196,inf,0.8339932790861202,-0.181529923315093,-0.9696193558163207,0.029570033478643742,0.14701077527939832,0.09522904774374345,Stable
1.9499999999999804,0.331247314499038,0.668752685500962,0.9689992091010412,0.1921302287624809,inf,0.8872842492237074,-0.1195898753819308,-0.9702173051932304,0.024000755731775947,0.14578236799343952,0.03413157906723975,Stable
1.9549999999999803,0.331247314499038,0.668752685500962,0.9616388500355028,0.3095182255766065,inf,0.8872842492237074,-0.1195898753819308,-0.9708152545701402,0.024000755731775947,0.14467502903611298,0.054985339147645335,Stable
1.95999999999998,0.3525815305517345,0.6474184694482654,0.979837717692318,0.148905912419744,inf,0.8732874607131974,-0.1354904867245735,-0.9714927070037628,0.02554654126964237,0.14741298175773704,0.026452859376007037,Stable
1.96499999999998,0.3525815305517345,0.6474184694482654,0.9673942280082574,0.2304001528370279,inf,0.8732874607131974,-0.1354904867245735,-0.9721701594373856,0.02554654126964237,0.14554090448955515,0.04093016015393827,Stable
1.96999999999998,0.331247314499038,0.668752685500962,0.9660866347136412,0.3419473321848364,inf,0.8872842492237074,-0.1195898753819308,-0.9727681088142954,0.024000755731775947,0.1453441818864084,0.06074630983616248,Stable
1.97499999999998,0.3525815305517345,0.6474184694482654,0.9762770734451068,0.5234642866887367,inf,0.8732874607131974,-0.1354904867245735,-0.9734455612479184,0.02554654126964237,0.14687729592325402,0.09299246040080636,Stable
1.97999999999998,0.3622866679032418,0.6377133320967582,0.9748838847442822,0.3885446840801703,inf,0.8667088581443767,-0.1430521508134458,-0.9741608220019856,0.026249733780860564,0.14666769580597805,0.06902424304211181,Stable
1.98499999999998,0.3633446632176515,0.6366553367823484,0.9650175233986028,0.0061322524109573,inf,0.8659839532276107,-0.1438888888040867,-0.974880266446006,0.02632639157096194,0.14518333802018948,0.0010893832759841762,Stable
1.98999999999998,0.3622866679032418,0.6377133320967582,0.97556414763523,0.4312613412399376,inf,0.8667088581443767,-0.1430521508134458,-0.9755955272000733,0.026249733780860564,0.14677003885659048,0.07661277802032802,Stable
1.9949999999999797,0.3622866679032418,0.6377133320967582,0.969091805024046,0.4351317479513283,inf,0.8667088581443767,-0.1430521508134458,-0.9763107879541404,0.026249733780860564,0.14579629870957983,0.07730034859963296,Stable
1.9999999999999796,0.3612788597246928,0.6387211402753072,0.9603588734826176,0.4035340564109128,inf,0.867397972502622,-0.1422573734970854,-0.9770220748216258,0.026176712334771493,0.14448246127021275,0.07168707725706247,Stable
2.0049999999999795,0.3388442267157247,0.6611557732842753,0.9718193664746162,0.1833784801062819,inf,0.882374950101749,-0.1251381884833891,-0.9776477657640428,0.02455119531708758,0.14620665030055857,0.03257684713796618,Stable
2.00999999999998,0.3388442267157247,0.6611557732842753,0.9676248765778284,0.2430827295147861,inf,0.882374950101749,-0.1251381884833891,-0.9782734567064596,0.02455119531708758,0.14557560471875094,0.043183196396290195,Stable
2.0149999999999797,0.3388442267157247,0.6611557732842753,0.9787549911847684,0.4384717464746513,inf,0.882374950101749,-0.1251381884833891,-0.9788991476488766,0.02455119531708758,0.14725008953586796,0.07789369314732615,Stable
2.019999999999979,0.3388442267157247,0.6611557732842753,0.97165052559458,0.0568389248345253,inf,0.882374950101749,-0.1251381884833891,-0.9795248385912936,0.02455119531708758,0.14618124881098601,0.01009732965802485,Stable
2.024999999999979,0.4322107673018641,0.567789232698136,0.963212395267376,0.6510432940940531,inf,0.8157874310798425,-0.2036014468238913,-0.9805428458254132,0.03131613328350658,0.1449117631303132,0.11565663462587168,Stable
2.029999999999979,0.4322107673018641,0.567789232698136,0.9705884129710364,0.6281969943656366,inf,0.8157874310798425,-0.2036014468238913,-0.9815608530595324,0.03131613328350658,0.14602145787216828,0.11159803181986398,Stable
2.034999999999979,0.4322107673018641,0.567789232698136,0.977007566083497,0.4528923412136587,inf,0.8157874310798425,-0.2036014468238913,-0.9825788602936518,0.03131613328350658,0.1469871958546741,0.08045548507721306,Stable
2.0399999999999787,0.2902675969448501,0.70973240305515,0.9761759364132336,0.4657989098388111,inf,0.9122597860239195,-0.0918304654125533,-0.9830380126207148,0.02103154164935328,0.14686208022869018,0.08274831307389825,Stable
2.0449999999999786,0.3978059877269165,0.6021940122730836,0.9775975363711292,0.5381343892985895,inf,0.8415772557837682,-0.1724774504531807,-0.9839003998729804,0.02882331092860622,0.14707595471512414,0.09559857694153934,Stable
2.0499999999999785,0.3117845156796773,0.6882154843203226,0.9678826905570014,0.4792554688988337,inf,0.8994700929304025,-0.105949463575384,-0.9844301471908574,0.02259056503777251,0.145614391883934,0.08513884585204812,Stable
2.0549999999999784,0.3764531695042641,0.6235468304957359,0.9700839541319674,0.3340728963946423,inf,0.8568791051461088,-0.1544584261725139,-0.98520243932172,0.02727617755751173,0.14594556389472846,0.059347430911622326,Stable
2.0599999999999783,0.3764531695042641,0.6235468304957359,0.9622492018292716,0.2738569131448576,inf,0.8568791051461088,-0.1544584261725139,-0.9859747314525824,0.02727617755751173,0.14476685421921837,0.04865017308478439,Stable
2.064999999999978,0.3764531695042641,0.6235468304957359,0.9679595902581136,0.0275963517251185,inf,0.8568791051461088,-0.1544584261725139,-0.986747023583445,0.02727617755751173,0.14562596116120569,0.00490244074001319,Stable
2.069999999999978,0.3764531695042641,0.6235468304957359,0.9747072239969056,0.5139053959083103,inf,0.8568791051461088,-0.1544584261725139,-0.9875193157143076,0.02727617755751173,0.14664111784611783,0.09129434116902962,Stable
2.074999999999978,0.3764531695042641,0.6235468304957359,0.9698637613489458,0.6667636188309115,inf,0.8568791051461088,-0.1544584261725139,-0.98829160784517,0.02727617755751173,0.14591243670017304,0.1184493211811044,Stable
2.079999999999978,0.2354980690720068,0.7645019309279932,0.966625928206921,0.6420993089667502,inf,0.941345012109612,-0.060445551858954,-0.9885938356044648,0.01706317722047087,0.145425316609487,0.1140677522437758,Stable
2.0849999999999778,0.2354980690720068,0.7645019309279932,0.968040944014918,0.1831467634212818,inf,0.941345012109612,-0.060445551858954,-0.9888960633637596,0.01706317722047087,0.14563820053477866,0.03253568309831338,Stable
2.0899999999999777,0.2618794840915275,0.7381205159084725,0.9715446057090136,0.2743437972282705,inf,0.9279784094073716,-0.07474680141529,-0.9892697973708362,0.01897466108774298,0.1461653135536706,0.04873666713986685,Stable
2.094999999999977,0.2618794840915275,0.7381205159084725,0.9722461819342408,0.4331932997819618,inf,0.9279784094073716,-0.07474680141529,-0.9896435313779126,0.01897466108774298,0.14627086311705612,0.07695598687484538,Stable
2.099999999999977,0.2618794840915275,0.7381205159084725,0.9667034577710878,0.6479927635671763,inf,0.9279784094073716,-0.07474680141529,-0.9900172653849892,0.01897466108774298,0.1454369806473392,0.11511471353127994,Stable
2.1049999999999773,0.3755922849920601,0.6244077150079399,0.9730125414123224,0.8184062119800147,inf,0.8574839604531096,-0.1537527934659081,-0.9907860293523189,0.027213801568375256,0.14638615908262517,0.14538834681682786,Stable
2.109999999999977,0.3868255423391563,0.6131744576608438,0.9731159359160688,0.7194820095031809,inf,0.8495170652160382,-0.1630872377589885,-0.9916014655411136,0.028027715082112183,0.14640171440553162,0.12781464558173602,Stable
2.114999999999977,0.3755922849920601,0.6244077150079399,0.9731977653957816,0.0614830641443348,inf,0.8574839604531096,-0.1537527934659081,-0.9923702295084432,0.027213801568375256,0.14641402534986692,0.010922352399490472,Stable
2.119999999999977,0.3755922849920601,0.6244077150079399,0.9642984228586974,0.295867714939388,inf,0.8574839604531096,-0.1537527934659081,-0.9931389934757728,0.027213801568375256,0.14507515198809764,0.05256035123125451,Stable
2.124999999999977,0.3755922849920601,0.6244077150079399,0.962573601322838,0.5119305039493984,inf,0.8574839604531096,-0.1537527934659081,-0.9939077574431024,0.027213801568375256,0.14481565893020656,0.09094350527257011,Stable
2.129999999999977,0.3147752679510044,0.6852247320489956,0.968779011063657,0.5841196621004733,inf,0.8976349242480157,-0.1079918253542804,-0.9944477165698736,0.022807262084288748,0.14574924000838455,0.10376777543089535,Stable
2.1349999999999767,0.3147752679510044,0.6852247320489956,0.973188456131096,0.1103212529204556,inf,0.8976349242480157,-0.1079918253542804,-0.9949876756966451,0.022807262084288748,0.14641262480522518,0.01959836612439821,Stable
2.1399999999999766,0.2750541955893287,0.7249458044106712,0.9747827792922286,0.5172862196752862,inf,0.920851253882931,-0.0824567499237563,-0.9953999594462638,0.019929244019150458,0.14665248486248192,0.09189493824559687,Stable
2.1449999999999765,0.2750541955893287,0.7249458044106712,0.967709257288088,0.5799170058066403,inf,0.920851253882931,-0.0824567499237563,-0.9958122431958826,0.019929244019150458,0.14558829948634114,0.10302118132902333,Stable
2.1499999999999764,0.2750541955893287,0.7249458044106712,0.959146837950998,0.5933633249704925,inf,0.920851253882931,-0.0824567499237563,-0.9962245269455012,0.019929244019150458,0.1443001149811424,0.10540989500859597,Stable
2.1549999999999763,0.275887093523006,0.724112906476994,0.971746200049288,0.6113571301832372,inf,0.9203908195359376,-0.0829568844342987,-0.9966393113676728,0.019989592221175648,0.14619564268090132,0.10860646115695857,Stable
2.159999999999976,0.275887093523006,0.724112906476994,0.966351837787565,0.2995123539744793,inf,0.9203908195359376,-0.0829568844342987,-0.9970540957898444,0.019989592221175648,0.14538408071372697,0.0532078146012771,Stable
2.164999999999976,0.3473094427854296,0.6526905572145705,0.9696115266143692,0.5561173365871757,inf,0.876806576449858,-0.1314688508984227,-0.9977114400443364,0.025164548465060894,0.1458744889118246,0.098793214199798,Stable
2.169999999999976,0.275887093523006,0.724112906476994,0.9631623868471324,0.4554331698904797,inf,0.9203908195359376,-0.0829568844342987,-0.998126224466508,0.019989592221175648,0.1449042395473688,0.0809068585827661,Stable
2.174999999999976,0.322398050900772,0.677601949099228,0.9694179616059062,0.6664991352284931,inf,0.892895652738119,-0.1132855439709106,-0.9986926521863626,0.023359576151650793,0.14584536776804102,0.11840233615929874,Stable
2.179999999999976,0.3473094427854296,0.6526905572145705,0.9660241791277624,0.6495179327315931,inf,0.876806576449858,-0.1314688508984227,-0.9993499964408546,0.025164548465060894,0.1453347856731625,0.11538565700676272,Stable
2.184999999999976,0.322398050900772,0.677601949099228,0.9677023361625912,0.6524563979831566,inf,0.892895652738119,-0.1132855439709106,-0.9999164241607092,0.023359576151650793,0.14558725822845917,0.11590766991288415,Stable
2.1899999999999755,0.2804147486766487,0.7195852513233514,0.9657234044212014,0.6797107543796883,inf,0.9178676300607618,-0.0857020816973525,-1.000344934569196,0.02031764664040811,0.14528953522451077,0.12074935581658931,Stable
2.1949999999999754,0.2804147486766487,0.7195852513233514,0.9624032056444508,0.0161267103903636,inf,0.9178676300607618,-0.0857020816973525,-1.0007734449776826,0.02031764664040811,0.14479002352693915,0.0028648802134287566,Stable
2.1999999999999758,0.2804147486766487,0.7195852513233514,0.971222382208143,0.3339943486863823,inf,0.9178676300607618,-0.0857020816973525,-1.0012019553861695,0.02031764664040811,0.14611683621278235,0.05933347705682136,Stable
2.204999999999975,0.2804147486766487,0.7195852513233514,0.9570151285089752,0.5327080717292977,inf,0.9178676300607618,-0.0857020816973525,-1.0016304657946562,0.02031764664040811,0.14397940713389826,0.09463460168187732,Stable
2.209999999999975,0.3007393967696554,0.6992606032303446,0.9625131492030136,0.3349203981808097,inf,0.906126993154572,-0.0985758026811583,-1.002123344808062,0.02179028322601272,0.1448065641310618,0.059497988033271096,Stable
2.214999999999975,0.3007393967696554,0.6992606032303446,0.9714777499058008,0.5634382928790448,inf,0.906126993154572,-0.0985758026811583,-1.0026162238214678,0.02179028322601272,0.14615525534390644,0.10009376851721696,Stable
2.219999999999975,0.3216187611965255,0.6783812388034745,0.9771827102110678,0.6705532088712562,inf,0.8933841986219563,-0.11273854581698,-1.0031799165505526,0.023303112171364056,0.14701354564466113,0.11912253482857449,Stable
2.2249999999999748,0.3133634936422899,0.6866365063577101,0.9751573638404004,0.4642465769073338,inf,0.8985029252485958,-0.1070253059318106,-1.0037150430802115,0.02270497098984441,0.14670883973040477,0.08247254400553942,Stable
