t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
0.76,0.3170673029521971,0.6829326970478029,0.8830173634360123,0.525826514660918,0.5400000000000001,0.8401276571379743,-0.1742014140052156,-0.1843037354643774,0.022973333082556315,0.13284671546889001,0.09341210582217847,Stable
0.77,0.2209192416074014,0.7790807583925985,0.8830066554479878,0.1944336778323636,0.5400000000000001,0.8966127241531566,-0.1091312446478961,-0.1853950479108564,0.016006858085135762,0.13284510449146505,0.03454078252555268,Stable
0.78,0.2209192416074014,0.7790807583925985,0.8831196722285566,0.3600277789829827,0.5400000000000001,0.9218792537809484,-0.0813410143463313,-0.1862084580543197,0.016006858085135762,0.13286210745053825,0.06395826770159996,Stable
0.79,0.159578538299,0.840421461701,0.8832721145974378,0.4666493576236432,0.5400000000000001,0.9658963421330348,-0.0346987464547743,-0.1865554455188675,0.011562374546463758,0.13288504184440494,0.08289939354675002,Stable
0.8,0.159578538299,0.840421461701,0.8795918118713315,0.5589632732373416,0.5400000000000001,0.9545223870247496,-0.0465441714245228,-0.1870208872331127,0.011562374546463758,0.1323313538317571,0.09929878957136319,Stable
0.81,0.159578538299,0.840421461701,0.8951687673204963,0.2911007902074949,0.5400000000000001,0.9647100327120048,-0.0359276966680404,-0.1873801641997931,0.011562374546463758,0.1346748495025268,0.05171351588711234,Stable
0.8200000000000001,0.2203175899725147,0.7796824100274853,0.9198827663551692,0.36192188843932,0.5400000000000001,0.9301007344866928,-0.072462371296779,-0.1881047879127609,0.015963264995343087,0.138392979783773,0.06429475273619023,Stable
0.8300000000000001,0.159578538299,0.840421461701,0.935769925036086,0.5305810714243729,0.5400000000000001,0.9706866601928048,-0.0297515505177108,-0.188402303417938,0.011562374546463758,0.14078314439014067,0.09425674401964901,Stable
0.84,0.1330254191414265,0.8669745808585735,0.9355156939267532,0.179719459752303,0.5400000000000001,0.9779571017816446,-0.0222894628928933,-0.1886251980468669,0.009638449735838574,0.14074489625455083,0.03192682895329591,Stable
0.85,0.2203175899725147,0.7796824100274853,0.9332359026891514,0.3577781670873082,0.5400000000000001,0.9436540714815378,-0.0579956191003929,-0.1892051542378708,0.015963264995343087,0.1404019100456595,0.06355862831750939,Stable
0.86,0.1330254191414265,0.8669745808585735,0.93513321988764,0.4951337571582846,0.5400000000000001,0.97948458821454,-0.0207287658512947,-0.1894124418963838,0.009638449735838574,0.14068735444172556,0.08795959433431769,Stable
0.87,0.1330254191414265,0.8669745808585735,0.932539074919158,0.4577191116337822,0.5400000000000001,0.971053351112135,-0.029373857399397,-0.1897061804703778,0.009638449735838574,0.1402970748699038,0.08131295189695815,Stable
0.88,0.2128092844849484,0.7871907155150516,0.929819810774732,0.4212594586185713,0.5400000000000001,0.9449117028756836,-0.0566637813812078,-0.1902728182841898,0.01541924547253076,0.13988797157812521,0.07483596210899925,Stable
0.89,0.2128092844849484,0.7871907155150516,0.9314996274977468,0.09682532327222,0.5400000000000001,0.9272185137738536,-0.0755660089703781,-0.1910284783738936,0.01541924547253076,0.1401406938274068,0.017200839234217297,Stable
0.9,0.2128092844849484,0.7871907155150516,0.932155790057975,0.4756005523899623,0.5400000000000001,0.9298121214883536,-0.0727727223937403,-0.191756205597831,0.01541924547253076,0.1402394110718795,0.0844895567078556,Stable
0.91,0.25552225752839,0.74447774247161,0.9330417231184164,0.5526719297524476,0.5400000000000001,0.9261893971821712,-0.076676521858832,-0.1925229708164193,0.018514043793066422,0.14037269644324182,0.09818114406093555,Stable
0.92,0.3437116039110182,0.6562883960889818,0.9318743323358188,0.5245942338463943,0.5400000000000001,0.8072419060861437,-0.2141318835330783,-0.1946642896517501,0.024903864534331892,0.14019706679250282,0.09319319341924809,Stable
0.93,0.3437116039110182,0.6562883960889818,0.9345106061852856,0.787389357053786,0.5400000000000001,0.6761459470030085,-0.3913463135186271,-0.1985777527869364,0.024903864534331892,0.1405936844995606,0.13987826002231082,Stable
0.94,0.3437116039110182,0.6562883960889818,0.9313409635725822,0.6847350044374009,0.5400000000000001,0.7968995948408587,-0.227026574448982,-0.2008480185314262,0.024903864534331892,0.14011682342327397,0.1216419045279657,Stable
0.95,0.173174377286835,0.826825622713165,0.9278728483169648,0.1248860864970925,0.5400000000000001,0.8308168564025217,-0.1853458857869705,-0.2027014773892959,0.012547470564552476,0.1395950582353466,0.022185781816474084,Stable
0.96,0.1562060522492048,0.8437939477507952,0.9284075918370558,0.0372026253482345,0.5400000000000001,0.8028768098851441,-0.2195539766963099,-0.204897017156259,0.011318018712176107,0.13967550843168922,0.006608977445979737,Stable
0.97,0.1364021773794478,0.8635978226205522,0.9262971143597069,0.3922322274392965,0.5400000000000001,0.7630544273228752,-0.2704259038169285,-0.2076012761944283,0.009883115114510638,0.13935799485546022,0.06967932828578517,Stable
0.98,0.1364021773794478,0.8635978226205522,0.9244279580195892,0.0473521774481436,0.5400000000000001,0.7852684770209174,-0.2417295979931139,-0.2100185721743594,0.009883115114510638,0.1390767871569884,0.008412026566497754,Stable
0.99,0.1562060522492048,0.8437939477507952,0.9201647395303568,0.7391762165159182,0.5400000000000001,0.8579867886059263,-0.1531665658527233,-0.2115502378328866,0.011318018712176107,0.13843540161116294,0.13131328495853511,Stable
1.0,0.2362910917393628,0.7637089082606372,0.9190134116527802,0.7924563067208849,0.5400000000000001,0.6117440485920062,-0.4914412888568973,-0.2164646507214556,0.01712063623219979,0.13826218856542094,0.14077839424016006,Stable
1.01,0.5285509124268445,0.4714490875731555,0.919096085452344,0.6574968635321271,0.5400000000000001,0.5371049402842858,-0.6215617654230351,-0.222680268375686,0.038296525845497344,0.13827462653457326,0.11680309927623053,Stable
1.02,0.5285509124268445,0.4714490875731555,0.9207658952275192,0.6612167792253297,0.5400000000000001,0.5032821250492336,-0.6866043614601797,-0.2295463119902878,0.038296525845497344,0.13852584327534798,0.11746393540505737,Stable
1.03,0.5285509124268445,0.4714490875731555,0.9299496577735864,0.6155598466880433,0.5400000000000001,0.5823589089529454,-0.5406683220996611,-0.2349529952112844,0.038296525845497344,0.13990750658165468,0.10935306595519839,Stable
1.04,0.4930839383288645,0.5069160616711355,0.9295478091719768,0.6323799935334208,0.5400000000000001,0.585732669214462,-0.5348917723012455,-0.2403019129342969,0.03572674144389938,0.1398470499371422,0.11234113386972375,Stable
1.05,0.4930839383288645,0.5069160616711355,0.9334869752564556,0.1936085868833013,0.5400000000000001,0.6763955470571361,-0.3909772304932761,-0.2442116852392296,0.03572674144389938,0.1404396829902151,0.034394206647581915,Stable
1.06,0.3317883377890493,0.6682116622109506,0.9353947409342748,0.6743044034845118,0.5400000000000001,0.8330776966752071,-0.1826283558417212,-0.2460379687976468,0.024039955952458194,0.14072669932157733,0.11978892759957992,Stable
1.07,0.3429470601661595,0.6570529398338405,0.9403309110538716,0.2408252457842544,0.5400000000000001,0.7928383186714634,-0.2321359511820813,-0.2483593283094676,0.02484846898284082,0.141469327965744,0.04278215859532601,Stable
1.08,0.3429470601661595,0.6570529398338405,0.9391854117545312,0.5791781440615129,0.5400000000000001,0.7492038761980717,-0.2887441212952886,-0.2512467695224205,0.02484846898284082,0.14129699180816593,0.10288992390932415,Stable
1.09,0.3317883377890493,0.6682116622109506,0.9396204874007904,0.2422822623530814,0.5400000000000001,0.8092643403091337,-0.2116296534826732,-0.2533630660572473,0.024039955952458194,0.1413624473393699,0.04304099488850857,Stable
1.1,0.2054012075106013,0.7945987924893987,0.9343532092728136,0.5375501783780012,0.5400000000000001,0.9300402029651054,-0.0725274540222211,-0.2540883405974695,0.014882488076708868,0.14057000471282857,0.09549479295420721,Stable
1.11,0.3429470601661595,0.6570529398338405,0.9403016162665956,0.1698249719805175,0.5400000000000001,0.869954796016977,-0.1393140157897282,-0.2554814807553668,0.02484846898284082,0.14146492067271543,0.030169091537961698,Stable
1.12,0.0742835066630649,0.9257164933369352,0.9360697633999606,0.5013886498889409,0.5400000000000001,0.993556184263966,-0.0064646566734075,-0.2555461273221009,0.005382263403452134,0.14082825396947818,0.08907076443580872,Stable
1.13,0.0742835066630649,0.9257164933369352,0.9307179942299004,0.5566958172299495,0.5400000000000001,0.9303272302605168,-0.0722188834791371,-0.2562683161568923,0.005382263403452134,0.14002309997632945,0.09889598021389626,Stable
1.14,0.3330942462781635,0.6669057537218365,0.9340227400724932,0.7092979052198154,0.5400000000000001,0.8406628220932569,-0.1735646124840121,-0.2580039622817324,0.02413457646493747,0.14052028683677756,0.12600545832986207,Stable
1.15,0.448650787704761,0.551349212295239,0.92961972733904,0.7625949365911595,0.6299999999999999,0.6001970055347186,-0.5104973184395516,-0.2631089354661279,0.0325073064542599,0.13985786976093334,0.13547357717829717,Stable
1.16,0.448650787704761,0.551349212295239,0.9320954474257768,0.6624023928087217,0.6299999999999999,0.683906272472138,-0.3799343846764753,-0.2669082793128926,0.0325073064542599,0.1402303327447455,0.11767455746086496,Stable
1.17,0.448650787704761,0.551349212295239,0.928075986087918,0.1570994101250462,0.6299999999999999,0.6183425563797468,-0.4807126605696607,-0.2717154059185893,0.0325073064542599,0.13962561956604772,0.02790841905845291,Stable
1.18,0.3840697972742298,0.6159302027257703,0.9237981340185356,0.6947897234096051,0.6299999999999999,0.5335760555595144,-0.628153640035309,-0.2779969423189423,0.027828045647018424,0.13898203245189647,0.12342810671909991,Stable
1.19,0.3840697972742298,0.6159302027257703,0.9211523482215482,0.4967575198973822,0.6299999999999999,0.6399828134191948,-0.446313941396084,-0.2824600817329031,0.027828045647018424,0.1385839837073097,0.08824805277562034,Stable
1.2,0.3840697972742298,0.6159302027257703,0.9179537571897632,0.2720502982499631,0.6299999999999999,0.6373515176186437,-0.4504339269275803,-0.286964421002179,0.027828045647018424,0.13810276744781577,0.0483292312968819,Stable
1.21,0.3840697972742298,0.6159302027257703,0.9197716734884074,0.685910360921551,0.6299999999999999,0.5950727792550454,-0.5190715460363794,-0.2921551364625427,0.027828045647018424,0.13837626627045782,0.12185070442910231,Stable
1.22,0.1581158881474189,0.841884111852581,0.9198671422440112,0.765536495728861,0.6299999999999999,0.8148995053664535,-0.2046904673714992,-0.2942020411362577,0.011456397207259562,0.13839062919369924,0.13599613970755714,Stable
1.23,0.1687252787982856,0.8312747212017144,0.9198734746134962,0.6046563015615318,0.6299999999999999,0.7131086887721165,-0.3381214174917567,-0.2975832553111753,0.012225108023404697,0.1383915818754041,0.10741607137086978,Stable
1.24,0.3945448846879847,0.6054551153120152,0.9198617499704672,0.321951883744425,0.6299999999999999,0.6405745796179688,-0.4453897091283645,-0.3020371524024589,0.028587025428233413,0.13838981794597197,0.05719415547802385,Stable
1.25,0.3945448846879847,0.6054551153120152,0.920376056613682,0.5857077430306568,0.6299999999999999,0.5678558418016205,-0.5658876745084972,-0.3076960291475439,0.028587025428233413,0.13846719348933506,0.10404989506497304,Stable
1.26,0.2456273620210953,0.7543726379789046,0.918794242602397,0.1254063073406059,0.6299999999999999,0.725121836192509,-0.3214155745347805,-0.3109101848928917,0.017797102222019464,0.13822921538767668,0.022278198085205824,Stable
1.27,0.3486258250346252,0.6513741749653748,0.9148779642689427,0.6363847969098263,0.6299999999999999,0.7654600622515157,-0.2672782242891236,-0.313582967135783,0.02525992786114859,0.13764002571258704,0.11305257976749299,Stable
1.28,0.3945448846879847,0.6054551153120152,0.9175142366493172,0.5986384935792762,0.6299999999999999,0.6941160051241018,-0.3651161636797565,-0.3172341287725805,0.028587025428233413,0.13803664319862527,0.10634701893554611,Stable
1.29,0.3486258250346252,0.6513741749653748,0.9131426815010716,0.2898922458336423,0.6299999999999999,0.770750729439397,-0.2603902528398897,-0.3198380313009795,0.02525992786114859,0.1373789588008058,0.051498820218876744,Stable
