t,omega,F,S,C,tau_R,IC,kappa
0.0,0.3751976012590669,0.624802398740933,2.843102394771768,0.9960791393440362,inf,1.0,4.9999999446126455e-11
0.005,0.7253958565471352,0.27460414345286477,2.8865118604026008,0.9960791393440362,inf,1.0,9.999999889225291e-11
0.01,1.4140548865689815,0.0,2.9287484350374458,0.9966327878424938,inf,0.0,-0.09210340361976185
0.015,2.066507874837627,0.0,2.969468717893284,0.9986323445401797,inf,0.0,-0.18420680733952366
0.02,2.69647013726429,0.0,3.0084557342028155,0.9935937164374102,inf,0.0,-0.2763102110592855
0.025,3.369799019250688,0.0,3.0461333462477356,0.8927108610183644,inf,0.0,-0.3684136147790473
0.030000000000000002,4.0267293949753755,0.0,3.0824186638234736,0.9978389331169377,inf,0.0,-0.46051701849880916
0.035,4.25490226936091,0.0,3.1175466597493733,0.9975602044044759,inf,0.0,-0.552620422218571
0.04,4.600862884954671,0.0,3.1513662897745474,0.9910877749828962,inf,0.0,-0.6447238259383329
0.045,4.840293646752161,0.0,3.1840986625266128,0.9982476700885881,inf,0.0,-0.7368272296580948
0.049999999999999996,5.085394550431772,0.0,3.2159928264279274,0.9953833278656519,inf,0.0,-0.8289306333778567
0.05499999999999999,4.719217951686376,0.0,3.2469322316089357,0.9985104097741984,inf,0.0,-0.9210340370976186
0.05999999999999999,4.767588358324762,0.0,3.27693000431147,0.9992742208549263,inf,0.0,-1.0131374408173803
0.06499999999999999,4.684350710994153,0.0,3.3060973592404252,0.9991276580815565,inf,0.0,-1.1052408445371422
0.06999999999999999,4.927057104934871,0.0,3.3344887355103956,0.9963609599115391,inf,0.0,-1.197344248256904
0.075,4.545980283945969,0.0,3.3622678441629255,0.9989022625622406,inf,0.0,-1.2894476519766658
0.08,4.5609369535443145,0.0,3.389322049632421,0.9993337519155998,inf,0.0,-1.3815510556964277
0.085,4.460144911804933,0.0,3.415790809819381,0.9960812583701779,inf,0.0,-1.4736544594161893
0.09000000000000001,4.290667330556193,0.0,3.4414952544114046,0.9989557399295048,inf,0.0,-1.565757863135951
0.09500000000000001,3.8403107048468033,0.0,3.4666461176058325,0.6550355111339023,inf,0.0,-1.657861266855713
0.10000000000000002,3.822147328576815,0.0,3.4912100677474704,0.9957002051994567,inf,0.0,-1.7499646705754746
0.10500000000000002,3.9210808486459237,0.0,3.515215257381681,0.9779421016515355,inf,0.0,-1.8420680742952362
0.11000000000000003,3.65681605469256,0.0,3.53858468913968,0.9961253810685302,inf,0.0,-1.934171478014998
0.11500000000000003,3.628275598330659,0.0,3.561405344108227,0.9984470824269628,inf,0.0,-2.02627488173476
0.12000000000000004,3.4205986372696473,0.0,3.5837569165049885,0.9991203316998564,inf,0.0,-2.1183782854545212
0.12500000000000003,3.2978664196494867,0.0,3.6056874857160657,0.9992058662027175,inf,0.0,-2.210481689174283
0.13000000000000003,3.2204158650839854,0.0,3.625149118234767,0.9977943926236267,inf,0.0,-2.302585092894045
0.13500000000000004,3.2012857181666066,0.0,3.641856337829063,0.998067753813287,inf,0.0,-2.3946884966138064
0.14000000000000004,3.0169428390768926,0.0,3.655847341122409,0.9977289925864418,inf,0.0,-2.4867919003335683
0.14500000000000005,3.037207696450912,0.0,3.6640199992420026,0.9968228447878552,inf,0.0,-2.5788953040533302
0.15000000000000005,3.052552536379869,0.0,3.671511190438224,0.9960384628883092,inf,0.0,-2.670998707773092
0.15500000000000005,2.939961666980757,0.0,3.679651229519865,0.998012567585259,inf,0.0,-2.763102111492854
0.16000000000000006,2.8405516805840625,0.0,3.685124454649718,0.9959434338588072,inf,0.0,-2.8552055152126163
0.16500000000000006,2.7508918140093153,0.0,3.688295234248178,0.9978398529320878,inf,0.0,-2.9473089189323782
0.17000000000000007,2.7258016377827987,0.0,3.6927292224696915,0.9974593536742029,inf,0.0,-3.03941232265214
0.17500000000000007,2.603490338011838,0.0,3.693966576506658,0.9929410203947718,inf,0.0,-3.131515726371902
0.18000000000000008,2.5205003249904667,0.0,3.6968815187128454,0.9934941624367382,inf,0.0,-3.2236191300916643
0.18500000000000008,2.449441722076684,0.0,3.69558216647268,0.9688313849923289,inf,0.0,-3.3157225338114262
0.19000000000000009,2.3856756007432622,0.0,3.7032391609003623,0.9978411856953806,inf,0.0,-3.407825937531188
0.1950000000000001,2.252233677715214,0.0,3.704742135725566,0.9979015675671229,inf,0.0,-3.4999293412509505
0.2000000000000001,2.249183817507605,0.0,3.7047978155888406,0.9976674742888101,inf,0.0,-3.5920327449707123
0.2050000000000001,2.1633216557246904,0.0,3.699052132437986,0.9988278840378613,inf,0.0,-3.6841361486904742
0.2100000000000001,2.1693888400583994,0.0,3.7019448702676683,0.998638745271385,inf,0.0,-3.776239552410236
0.2150000000000001,2.1134894749447986,0.0,3.706875879923703,0.9959047780769417,inf,0.0,-3.8683429561299985
0.2200000000000001,2.1749490126713855,0.0,3.706643553902994,0.9189386275824741,inf,0.0,-3.9604463598497603
0.22500000000000012,2.1016676270471857,0.0,3.7062587789851245,0.9981976114123559,inf,0.0,-4.052549763569522
0.23000000000000012,2.0858288010823234,0.0,3.70722755833337,0.9961870784636769,inf,0.0,-4.144653167289285
0.23500000000000013,2.021354266844515,0.0,3.7080751798597023,0.996753890868732,inf,0.0,-4.236756571009046
0.24000000000000013,1.9183438160971589,0.0,3.7074324245775405,0.9949848067827651,inf,0.0,-4.328859974728808
0.24500000000000013,1.76312181977464,0.0,3.7106555402802,0.9975531050492978,inf,0.0,-4.420963378448571
0.2500000000000001,1.8010501972386805,0.0,3.7074651267908565,0.9835359121766366,inf,0.0,-4.513066782168332
0.2550000000000001,1.725867174089628,0.0,3.7112355628615012,0.9993695052031776,inf,0.0,-4.6051701858880945
0.2600000000000001,1.7622727097443835,0.0,3.7129676313217583,0.9993219568740951,inf,0.0,-4.697273589607857
0.2650000000000001,1.7861644191414117,0.0,3.7119331434509015,0.9989055325824562,inf,0.0,-4.789376993327618
0.27000000000000013,1.8077703590233396,0.0,3.7132804220159747,0.9982305432945017,inf,0.0,-4.881480397047381
0.27500000000000013,1.6820169478124836,0.0,3.712953901267085,0.9799181159722539,inf,0.0,-4.973583800767143
0.28000000000000014,1.6868147392780308,0.0,3.713965514971415,0.9925096697569196,inf,0.0,-5.065687204486904
0.28500000000000014,1.5508489002913572,0.0,3.712135574415449,0.9951851475598578,inf,0.0,-5.157790608206666
0.29000000000000015,1.5234915621948497,0.0,3.711434798861937,0.9983030078936939,inf,0.0,-5.249894011926427
0.29500000000000015,1.5791995051078,0.0,3.7133066168590467,0.9982743551773189,inf,0.0,-5.341997415646189
0.30000000000000016,1.5137490142664678,0.0,3.7132123535053,0.9990051466320297,inf,0.0,-5.43410081936595
0.30500000000000016,1.4556563747786688,0.0,3.71218427883503,0.9992081022645021,inf,0.0,-5.526204223085712
0.31000000000000016,1.525132761276038,0.0,3.7118097640247707,0.9936951763307725,inf,0.0,-5.618307626805473
0.31500000000000017,1.511129419179964,0.0,3.7115218336875837,0.9988751131982195,inf,0.0,-5.7104110305252345
0.3200000000000002,1.3485069075952039,0.0,3.7138119805845577,0.9973467556194522,inf,0.0,-5.802514434244996
0.3250000000000002,1.3311748313422278,0.0,3.713671963082229,0.9987085647028118,inf,0.0,-5.894617837964757
0.3300000000000002,1.3635988198046212,0.0,3.7160068782136224,0.9976225562138079,inf,0.0,-5.986721241684519
0.3350000000000002,1.3528348167688442,0.0,3.7137104311208655,0.9978273695377268,inf,0.0,-6.07882464540428
0.3400000000000002,1.3198101807954243,0.0,3.7152378719439882,0.9975286842065674,inf,0.0,-6.170928049124042
0.3450000000000002,1.3577477243430947,0.0,3.715550754875554,0.9985699749701507,inf,0.0,-6.263031452843803
0.3500000000000002,1.3742509011931103,0.0,3.7159709100342586,0.9904918602040376,inf,0.0,-6.355134856563565
0.3550000000000002,1.2955432213625961,0.0,3.713119014672653,0.9942646691329775,inf,0.0,-6.447238260283326
0.3600000000000002,1.2448538569772971,0.0,3.7113145452859766,0.9987505769139597,inf,0.0,-6.5393416640030875
0.3650000000000002,1.2772270609233471,0.0,3.7111020017097123,0.9987335651254227,inf,0.0,-6.631445067722849
0.3700000000000002,1.2060019216852247,0.0,3.7119007387286183,0.997487545042888,inf,0.0,-6.72354847144261
0.3750000000000002,1.1542423509354105,0.0,3.7151987303230594,0.9992550692819986,inf,0.0,-6.815651875162372
0.3800000000000002,1.1748926965344353,0.0,3.7186765030473916,0.9977255017626213,inf,0.0,-6.907755278882133
0.38500000000000023,1.1490000131949518,0.0,3.713301440002678,0.9944653779299484,inf,0.0,-6.999858682601895
0.39000000000000024,1.1265105806221642,0.0,3.715757825060975,0.9939341908311033,inf,0.0,-7.091962086321656
0.39500000000000024,1.1791497976675736,0.0,3.712952192369294,0.9978352963445285,inf,0.0,-7.184065490041418
0.40000000000000024,1.1428992396980497,0.0,3.7131148637191878,0.9967307871518132,inf,0.0,-7.276168893761179
0.40500000000000025,1.1568537536611467,0.0,3.713059792034089,0.998840454227711,inf,0.0,-7.3682722974809405
0.41000000000000025,1.0985665366616404,0.0,3.71207882709141,0.9989430312386105,inf,0.0,-7.460375701200702
0.41500000000000026,1.0613814625596962,0.0,3.712207488760655,0.9989335073135083,inf,0.0,-7.552479104920463
0.42000000000000026,1.0411429793048566,0.0,3.7158452305407543,0.9987452206197909,inf,0.0,-7.644582508640225
0.42500000000000027,1.0444648798757594,0.0,3.7166679358618357,0.9855180576657083,inf,0.0,-7.736685912359986
0.43000000000000027,1.0723457170777806,0.0,3.711242101591755,0.9981492934746253,inf,0.0,-7.828789316079748
0.4350000000000003,1.0556093577579695,0.0,3.712561163575271,0.9992823631286344,inf,0.0,-7.920892719799509
0.4400000000000003,1.0416248211186652,0.0,3.715078726467818,0.9994134721905812,inf,0.0,-8.01299612351927
0.4450000000000003,0.9815456735893768,0.018454326410623167,3.7124703947354094,0.9988636647051649,inf,0.0,-8.105099527239032
0.4500000000000003,1.0327729203633051,0.0,3.7115808421136465,0.998811516548636,inf,0.0,-8.197202930958793
0.4550000000000003,0.9591097861227649,0.040890213877235126,3.7154850174529597,0.9992164493280207,inf,0.0,-8.289306334678555
0.4600000000000003,0.9967301846561316,0.0032698153438683875,3.71740672436221,0.9984165104977207,inf,0.0,-8.381409738398316
0.4650000000000003,0.9830005136035069,0.01699948639649307,3.716815116233547,0.9884276882224371,inf,0.0,-8.473513142118078
0.4700000000000003,0.9678035512190775,0.03219644878092254,3.7134564958359877,0.9805278562233065,inf,0.0,-8.56561654583784
0.4750000000000003,0.8614368916508219,0.13856310834917807,3.713875816938833,0.9989052632276877,inf,0.0,-8.6577199495576
0.4800000000000003,0.882884472908021,0.11711552709197903,3.713648443784171,0.9962269206590089,inf,0.0,-8.749823353277362
0.4850000000000003,0.9006916000672227,0.09930839993277729,3.7121836667967756,0.9993607562563513,inf,0.0,-8.841926756997124
0.4900000000000003,0.8645280004294342,0.13547199957056577,3.7155948409783788,0.9697508856555546,inf,0.0,-8.934030160716885
0.49500000000000033,0.8760969503638361,0.12390304963616394,3.7145194403726167,0.9989070907321455,inf,0.0,-9.026133564436646
0.5000000000000003,0.9381705691965792,0.06182943080342085,3.7103902482755515,0.9898434423301132,inf,0.0,-9.118236968156408
0.5050000000000003,0.936608845962601,0.06339115403739903,3.7143926945060426,0.9984669491112336,inf,0.0,-9.21034037187617
0.5100000000000003,0.8664747211104196,0.13352527888958043,3.716059580152385,0.9979261161557812,inf,0.0,-9.30244377559593
0.5150000000000003,0.8339101045341657,0.1660898954658343,3.716931035048707,0.9991995923864728,inf,0.0,-9.394547179315692
0.5200000000000004,0.8525497428372919,0.1474502571627081,3.7168501390463846,0.9963073575914769,inf,0.0,-9.486650583035454
0.5250000000000004,0.7876987049716178,0.21230129502838224,3.7138066802081133,0.9988361433859987,inf,1.0,-9.486650582985455
0.5300000000000004,0.7950346848483569,0.20496531515164307,3.712052608482633,0.9989003825425421,inf,1.0,-9.486650582935455
0.5350000000000004,0.7543690519805502,0.24563094801944985,3.715567056204005,0.9994649833638979,inf,1.0,-9.486650582885456
0.5400000000000004,0.8190850964692942,0.18091490353070583,3.7135081633373694,0.9995512385930592,inf,0.0,-9.578753986605218
