t,omega,F,S,C,tau_R,IC,kappa,kappa_cum,omega_gate,S_gate,C_gate,regime_gate
2.39,0.429510107403416,0.570489892596584,0.9598601824347864,0.752512119784053,1.000328505228078,0.6677454694487917,-0.4038481968408276,-0.3377860367012348,0.031120455082657518,0.14440743503575648,0.13368238345886588,Stable
2.4,0.2091349618550433,0.7908650381449567,0.9622103478202204,0.6957199033656057,1.000328505228078,0.9086939876433276,-0.0957468777353274,-0.3387435054785881,0.015153019857831187,0.14476100877642303,0.12359335146439321,Stable
2.41,0.2091349618550433,0.7908650381449567,0.9624868210234526,0.0534584843515527,1.000328505228078,0.9086939876433276,-0.0957468777353274,-0.3397009742559414,0.015153019857831187,0.14480260315325572,0.00949680067115046,Stable
2.42,0.2091349618550433,0.7908650381449567,0.9624335232136249,0.1782854808311732,1.000328505228078,0.9086939876433276,-0.0957468777353274,-0.3406584430332947,0.015153019857831187,0.14479458469374348,0.0316720852555314,Stable
2.43,0.2091349618550433,0.7908650381449567,0.9617071971069646,0.7078411586386627,1.000328505228078,0.9086939876433276,-0.0957468777353274,-0.341615911810648,0.015153019857831187,0.14468531160170184,0.1257466699994895,Stable
2.44,0.190212617203173,0.8097873827968269,0.9639967692439628,0.7457198719625368,1.000328505228078,0.9238509483844312,-0.0792045208005191,-0.3424079570186532,0.013781988148339894,0.14502976931094297,0.13247575322135668,Stable
2.45,0.1175195506613623,0.8824804493386377,0.9640134223411436,0.4871199450355001,1.000328505228078,0.9702187444489656,-0.0302337128600524,-0.3427102941472537,0.008514961195676702,0.14503227470818028,0.08653595546259717,Stable
2.46,0.288348605217221,0.711651394782779,0.9629398715083328,0.1222969781366275,1.000328505228078,0.8335888652507703,-0.1820149535006241,-0.34453044368226,0.02089249976224914,0.14487076293283663,0.021725831514597803,Stable
2.47,0.288348605217221,0.711651394782779,0.9641354585544194,0.7444630444788306,1.000328505228078,0.8335888652507703,-0.1820149535006241,-0.3463505932172662,0.02089249976224914,0.14505063460773973,0.13225248014813806,Stable
2.48,0.5081984913622586,0.4918015086377414,0.9641372261152052,0.807754366171523,1.000328505228078,0.5681459201368274,-0.5653769740041078,-0.3520043629573073,0.036821876949822155,0.14505090053076064,0.14349606614987442,Stable
2.49,0.6128639547849407,0.3871360452150593,0.9638137844469628,0.2380348456878231,1.000328505228078,0.4394454046552707,-0.8222417683067925,-0.3602267806403753,0.04440548626891965,0.14500223992107047,0.04228644918960663,Stable
2.5,0.6128639547849407,0.3871360452150593,0.9665345051406604,0.8089505730130861,1.000328505228078,0.4394454046552707,-0.8222417683067925,-0.3684491983234432,0.04440548626891965,0.14541156234533123,0.1437085700783638,Stable
2.51,0.5081984913622586,0.4918015086377414,0.9648843543551628,0.5079948832546803,1.000328505228078,0.5681459201368274,-0.5653769740041078,-0.3741029680634843,0.036821876949822155,0.1451633032272673,0.0902443495499873,Stable
2.52,0.6128639547849407,0.3871360452150593,0.9641032696544052,0.7252322040183793,1.000328505228078,0.4394454046552707,-0.8222417683067925,-0.3823253857465523,0.04440548626891965,0.14504579190609138,0.12883615698060147,Stable
